SubmitTime,UserID,Used Memory
1149791968,19,615068
1152986848,12,634668
1148651180,19,604188
1149621213,8,594996
1154024822,12,1587672
1151266887,13,581480
1151401780,2,68032
1149796328,19,617232
1148640825,19,598808
1147372473,13,85292
1151656848,2,20264
1149671067,13,595292
1148549802,13,71608
1153732422,9,561176
1147724602,13,582432
1152447120,12,0
1140916579,8,569816
1140013874,8,571364
1153126544,12,1112172
1145507110,19,62248
1147269008,8,577720
1153806109,12,617928
1152033920,12,108104
1148645702,19,598176
1151434643,12,635716
1146419834,19,588252
1139336097,8,551948
1151266887,13,597168
1153187031,12,76888
1144505460,9,587060
1151405645,12,612324
1149885211,13,603740
1154571256,12,1657196
1151915068,2,68996
1151503342,12,603996
1146450249,19,588032
1141961034,8,572984
1149886649,13,602156
1150971508,13,596484
1142795035,9,554880
1151714644,12,20728
1150449030,13,594248
1147899894,13,20716
1150932080,13,0
1149320955,13,597564
1152180294,12,77592
1154028268,12,598260
1137049563,0,630708
1151735710,12,73856
1136287634,6,59600
1143740373,8,560208
1151711312,12,30624
1150969224,8,62980
1153186430,12,80588
1144505462,12,72832
1147448286,13,53820
1151309939,8,584892
1146576364,13,55988
1145627156,13,597604
1149203719,19,931044
1153808185,12,614736
1149849324,13,409420
1149132320,13,194384
1149885187,8,704432
1145888332,13,577652
1151723997,12,82540
1150925818,13,0
1153744691,9,62872
1146413304,19,588292
1149708426,19,617456
1139388777,8,552136
1147300901,13,582224
1148904639,10,586484
1146665943,8,571496
1145752892,19,1435556
1147673565,13,580784
1150493922,21,622500
1150441579,21,617272
1153108395,12,596984
1140987479,8,557708
1151625755,12,68912
1147429573,8,20292
1145247377,19,599744
1145105015,13,592796
1152689095,9,587168
1151612817,12,629972
1151699031,12,85156
1140554441,8,569816
1153175781,12,82084
1149850148,13,117236
1151791589,12,68896
1146412827,19,588228
1151049516,8,580924
1149121363,19,581516
1153724737,12,85184
1150799776,13,43896
1148658018,21,598756
1145247382,19,598920
1153726369,2,56508
1151056452,13,596968
1153754508,9,582624
1151730790,2,20280
1147681673,13,598392
1152142691,12,102780
1149662811,19,80216
1147348316,13,582096
1152345630,12,76652
1153741847,12,25692
1147352583,13,573224
1152169234,12,73868
1152737439,12,597324
1148051287,13,627568
1150441867,21,616456
1145559622,19,1387132
1148095644,21,81676
1151791576,12,25680
1145261298,19,599892
1150440003,21,598540
1147950653,13,77740
1151646842,12,25688
1151305390,13,75020
1151266369,13,75348
1151413328,2,592032
1148645700,19,598848
1140800434,7,0
1141724644,8,567224
1136871142,0,652812
1155106383,12,580292
1149673840,19,614024
1141020417,8,569288
1146638375,19,1417004
1147673826,13,598868
1152515739,12,0
1151616218,12,20748
1150607145,13,590464
1149744733,19,1042552
1150806498,13,53624
1153751538,12,25692
1152861758,12,597088
1151648379,12,79252
1149490520,19,613316
1146446591,19,588092
1150935210,13,0
1151915060,12,71788
1148032083,13,589696
1154589107,12,595588
1151647707,2,62912
1149744396,19,930936
1148085387,13,165136
1139783092,8,577576
1149135188,13,299964
1151622699,12,25676
1146419513,19,588072
1140644863,8,568500
1151815440,12,71644
1140554563,8,569568
1154582687,12,1621392
1152340634,12,86960
1136289069,6,57192
1153060068,12,596944
1147866464,13,1766048
1140079639,1,277248
1146582360,13,578740
1145904586,13,87140
1152788073,12,596732
1149659803,19,63840
1147680225,13,590348
1150868490,13,608496
1150042681,13,82544
1149624868,13,595420
1139986782,8,568076
1145875836,13,582872
1153816765,12,603324
1151939550,9,580592
1146006920,13,64844
1149554139,19,633732
1145883684,13,573548
1147725752,13,586044
1145332725,19,600948
1145913119,8,570440
1149089218,21,581680
1148096632,13,92592
1150064082,13,72224
1147726395,13,590752
1150928173,13,0
1149361131,19,613352
1152688745,12,593208
1151623008,12,79264
1149542288,13,594552
1145393978,13,586128
1151692398,12,74344
1149571063,19,618228
1147471016,13,589124
1148118032,21,617428
1147949586,13,0
1153229826,12,0
1149385518,19,613660
1152702220,12,25688
1145875465,13,578972
1151303951,13,72792
1151726010,12,25676
1148117672,21,616004
1151718865,12,25676
1151745912,12,25696
1151435128,12,25680
1147300905,13,578988
1147967099,13,111336
1149851036,13,0
1149505740,13,63064
1150797368,13,53644
1150488789,21,614328
1149650737,19,63852
1149320941,13,587200
1150116582,13,593304
1146415274,19,588312
1149064150,21,598152
1147973678,13,0
1150005062,8,585540
1152143045,12,89180
1153228321,12,595736
1152921979,12,610780
1150606781,13,596720
1148953678,19,598340
1148230445,19,616124
1149886409,8,582792
1152793333,12,592088
1150475729,21,623248
1151266961,13,1048944
1149654613,19,63872
1151742071,9,64152
1153727986,2,70572
1153224989,12,612188
1153191532,12,0
1152179500,12,25688
1145332375,19,601616
1151163602,13,1565240
1149669831,13,964100
1148651183,19,598228
1151303384,13,64716
1154096396,12,1640460
1151570030,12,601532
1146450655,19,588088
1145180528,8,569732
1149846936,13,0
1145876955,13,76752
1150927018,13,0
1151647707,2,20304
1150002922,8,0
1149842548,21,99444
1153732427,12,80324
1154026586,12,596028
1152567331,12,612896
1146639324,19,79088
1147456418,13,20256
1151708394,12,25684
1147761918,13,60392
1153899968,12,591260
1151694188,12,74424
1145330809,10,589220
1144599809,2,575016
1154511620,12,144620
1152343183,12,594488
1152446807,12,0
1150072122,13,72252
1151626104,12,25668
1151645342,12,25688
1153020425,12,598656
1146448949,19,588092
1153750392,9,67280
1145177320,13,573296
1145372088,19,585384
1148032090,13,584152
1139931266,8,569312
1144825744,2,287160
1145992409,13,581524
1148077362,13,20724
1147389972,13,597560
1146414533,19,588076
1151481418,2,20280
1145913119,8,569120
1136323820,6,937264
1150449928,13,72724
1151737640,12,36012
1153721167,2,20300
1151086809,8,583068
1151500909,12,25680
1150810620,13,53544
1150098528,13,72224
1151695295,12,68872
1148859353,19,598868
1151652370,9,64188
1146193741,19,597632
1141113501,8,0
1145884169,13,575912
1147621682,13,599956
1152733622,12,600788
1151719360,12,25668
1152106242,12,79288
1145372099,19,602036
1149570112,10,611164
1149090005,19,598828
1153899959,12,589296
1150557763,13,596364
1154421584,12,1389148
1151646239,2,20308
1147299043,13,573436
1140269783,8,298416
1153749999,9,71084
1153724754,12,80256
1147953116,13,0
1153812718,12,598000
1139174171,8,61684
1149134475,19,582316
1145874998,13,596684
1153722913,2,20280
1151712120,9,55980
1151659953,12,76560
1145723297,13,580400
1145483281,19,600884
1137053570,0,630848
1149506794,13,110908
1145218827,19,527356
1146821313,13,1204488
1147788883,13,623248
1151560056,9,583628
1150472555,21,593060
1153984950,12,1267736
1148405756,19,616260
1152702222,12,601380
1147299552,13,594724
1151106816,13,596576
1146427766,19,588080
1153224563,12,622816
1152146982,12,82604
1149652107,19,63848
1151623725,12,108004
1153228318,12,600728
1147961607,13,1165488
1153182200,12,82440
1152764728,12,595792
1144597948,12,583348
1147350587,13,64220
1151653667,12,25648
1148408830,13,583228
1147303146,8,570224
1139433445,8,552216
1145591953,19,601188
1136284715,6,59972
1154444443,12,1622344
1145332347,19,600184
1151755808,12,25692
1151309967,13,598752
1151697160,12,73880
1149848783,13,0
1151105912,13,592692
1148960176,19,598800
1146416352,19,588248
1151309969,13,605896
1151730437,12,79272
1147297592,13,574328
1140553241,8,571724
1147347942,13,585612
1151558763,9,583680
1147347952,13,581252
1151746322,12,85324
1154096816,12,1641844
1139388768,8,551652
1148084281,13,582268
1148621774,19,603464
1150872478,13,1313584
1153740832,12,69900
1150448358,19,613948
1146190805,13,72804
1151714337,12,25696
1147454523,13,55856
1152168453,12,75176
1146669070,8,68692
1151602803,9,583324
1148835687,19,598920
1145661915,19,1408300
1153730828,9,62900
1150794038,13,53592
1146038707,13,76680
1152697387,12,1763904
1153727993,12,69852
1154530905,12,111228
1147788765,13,583292
1147995237,19,620664
1153737970,9,59072
1137500880,6,972412
1151305378,13,72740
1149507227,8,582396
1151602140,9,64180
1149405458,19,616468
1150827211,13,615196
1136284176,6,57152
1153108400,12,592748
1149673478,19,614056
1150927141,13,0
1149324795,13,592448
1145883755,13,586324
1151309970,13,598620
1152446224,12,0
1151655707,9,62956
1148848240,19,598240
1145179305,13,580964
1147950120,8,69760
1152115771,12,654736
1148953685,19,1100732
1147454527,13,16440
1139964272,8,568816
1148022914,19,616756
1153012561,12,20736
1153729702,12,80244
1152342891,12,594872
1150967748,8,0
1136277000,6,66828
1149975286,13,592788
1146414533,19,588300
1152533510,12,1610408
1151750378,12,79216
1151654933,12,25676
1151944652,12,594756
1149532486,13,601376
1151939195,12,601720
1151641520,12,25656
1147677152,13,583876
1145178593,13,578336
1152008596,12,593768
1152996210,12,593848
1144421165,2,571544
1146423239,19,588304
1145332337,19,597848
1153812712,12,598400
1151656489,9,594308
1150985007,13,600904
1147899896,13,20728
1147498344,8,580212
1146412652,19,588064
1161252639,15,288560
1149552773,13,595236
1154025365,12,592380
1151712149,12,25668
1152300061,12,1585392
1150794460,8,43880
1149410990,19,615580
1151560059,9,590868
1145592690,19,605192
1150969228,13,62020
1145541969,13,595508
1148547285,19,626396
1149507211,13,597276
1149366083,19,621584
1139348018,7,555044
1151410684,2,579964
1151543958,12,1566784
1151654410,9,20292
1150442589,21,606756
1147953778,13,585276
1145247894,19,600216
1150091443,13,74488
1148062661,13,74768
1151108171,8,602436
1136277297,6,57136
1153731376,12,72188
1150096783,13,75836
1153724057,2,20320
1151568947,12,594468
1150943865,13,0
1146222859,19,597676
1150107504,8,580996
1151653202,2,20300
1153224994,12,0
1150446762,13,586652
1145511326,19,609280
1146207150,19,613460
1151747686,12,85200
1148029909,13,90144
1140981219,8,568944
1139415127,8,559844
1153754507,12,598752
1149330949,13,82980
1148657983,21,598868
1148079929,13,69380
1152780694,12,594052
1151755332,12,79248
1147965788,13,581752
1148057706,13,100468
1151742073,9,20304
1149488716,19,613992
1146416665,19,588272
1151431846,12,79232
1152182771,12,598176
1153984528,12,76584
1151652836,12,79292
1152299098,12,1587252
1151657329,9,16416
1153730849,12,80196
1141082881,8,60596
1148225869,19,622508
1152572079,12,87828
1136298216,6,59852
1148112298,13,591072
1145336917,19,0
1152182759,12,596112
1152454764,12,0
1151701254,12,25680
1146189662,13,72564
1147853172,13,102000
1145983999,13,584336
1151650835,12,79340
1152697866,12,112264
1152340331,12,111200
1153726368,2,59032
1149621192,13,614464
1146182116,8,64868
1153900550,9,580532
1144505089,9,569784
1147302277,13,606904
1151075095,13,596820
1151654083,12,79220
1151692749,12,64640
1151265948,13,77768
1147441685,13,53836
1154551729,12,595168
1153111164,12,599804
1146419512,19,588096
1146010820,13,581256
1153747495,12,25648
1136276773,6,57172
1145178350,13,583456
1152881019,12,611176
1150823338,13,72588
1149571720,19,613684
1145908702,13,82104
1146010793,13,64784
1151713169,12,94140
1145105028,8,572116
1152179939,12,25692
1151755811,12,25676
1148904630,10,582256
1148683627,19,598964
1151503770,12,601652
1145875468,13,575936
1149581421,13,595300
1147450171,13,572140
1139402032,8,552192
1148683249,19,598156
1151734605,12,25660
1149394992,19,617208
1144281395,8,57188
1151932349,12,0
1149845249,21,616312
1151710657,12,68864
1153737929,12,80260
1152143640,12,25676
1153721777,2,67256
1147952891,13,0
1149509193,13,588404
1148338544,21,1358800
1147673173,13,595512
1149426087,13,599636
1150558479,13,655440
1148904642,10,582444
1140601807,8,598168
1154420458,12,1595228
1147987643,19,615316
1153012142,12,591012
1142718288,9,569672
1149388267,19,612676
1151644989,12,79340
1146444673,19,588132
1146178346,13,622032
1150816808,13,61932
1151265396,13,61920
1153748511,12,80268
1150803167,13,53536
1152577159,12,106244
1149576798,13,580580
1151697525,12,84764
1148960162,19,598840
1151077591,13,112512
1145949742,13,68904
1148065582,13,582216
1151649692,9,20256
1151303384,13,72792
1151624149,12,68948
1152179927,12,76696
1146423254,19,588112
1145516370,19,586772
1151652367,2,20296
1149125337,13,1344592
1149658278,19,63844
1151649273,12,25684
1140829830,8,577996
1150531721,21,632072
1147701906,13,592404
1151313774,13,617812
1139885209,8,572640
1153731375,12,25700
1147430116,13,20292
1150440009,21,619632
1149484412,19,633768
1149587615,19,614020
1139336281,8,57788
1144598385,9,578936
1151314762,13,612756
1149515665,13,608836
1145177304,13,580240
1153736365,12,74812
1152568322,12,0
1149773556,13,1615844
1147373189,13,580800
1151857451,12,72976
1153750006,9,20296
1152741418,12,598812
1139347237,7,555064
1153727377,2,1742080
1149708821,19,623472
1147673832,13,597512
1154566365,12,154324
1151644612,12,25652
1146447560,19,588300
1148885018,19,874248
1148859359,19,598920
1140008706,8,568504
1141022113,8,574696
1152299407,12,1582932
1149621200,8,580228
1151857459,12,72732
1151415879,12,71624
1149520633,13,122196
1139393106,7,555772
1147959595,13,596584
1151730431,12,79284
1146203471,19,599612
1153747488,12,25708
1154590121,2,1583220
1151580985,12,25676
1136276517,6,954628
1153737324,12,80288
1151651646,2,64124
1151701969,12,25668
1148223056,13,596488
1152570738,12,0
1148241623,13,593652
1153186430,12,76556
1136324834,6,966348
1152741959,12,599308
1151791891,2,16420
1151938233,12,86424
1149121364,19,598932
1151701248,12,79304
1140124709,8,573940
1151746788,12,79248
1139387766,7,555396
1139389727,8,559848
1153730841,12,85176
1153750825,12,74836
1150121973,19,623192
1147473777,13,580312
1150606028,8,586796
1146417685,19,588084
1140731222,8,574408
1152995615,12,1528332
1139426364,8,552188
1151627479,12,85208
1150927019,13,0
1152036967,12,599172
1150039697,13,625092
1153233573,12,0
1152182285,12,604056
1153725830,12,80304
1149556762,19,614008
1153813847,12,600844
1153229100,12,0
1151791585,2,16420
1137052665,0,630744
1150469517,21,595800
1146283375,19,596540
1147318297,13,581504
1145876471,13,573776
1150096373,13,72272
1150969231,13,62596
1145304078,19,629808
1139419656,8,559696
1149515634,13,594016
1151613114,12,599764
1152843364,12,608700
1148621729,19,598280
1152754792,2,586584
1151442337,12,598532
1148552763,19,619560
1152986844,12,596864
1151628924,12,85176
1151626091,12,74464
1147353279,8,569540
1153737925,12,80248
1151649286,12,25652
1151648863,9,59920
1146448268,19,588308
1149515237,19,601588
1145904499,13,65692
1151750796,12,25616
1151492684,12,1557480
1151730438,12,75380
1151753131,12,20748
1149606939,8,583584
1149765252,19,930828
1153721183,12,80260
1153816287,12,638372
1149397337,13,601124
1148658320,21,0
1136323823,6,934340
1153751538,12,25700
1144505932,9,576820
1153807769,12,611208
1139986782,8,570624
1149941545,8,581780
1145332364,19,609356
1145898261,13,71776
1146447547,19,588328
1147300903,13,580356
1152026213,12,100064
1148013507,19,615252
1146019442,13,586984
1152726588,2,583296
1140800633,7,0
1152026207,12,74620
1151516543,9,1536400
1149662811,19,63788
1151720203,12,68912
1151646837,9,56028
1153229099,12,0
1152145147,12,25684
1153813856,12,602048
1151730436,12,79268
1150849978,13,599744
1151712872,12,85632
1146449879,19,588156
1152788073,12,618684
1151726017,12,25648
1153735364,12,25676
1147297572,8,570356
1153749532,12,84128
1139418875,8,555872
1146667893,13,73580
1148047835,13,25668
1153747488,12,25676
1153915681,12,595716
1155106368,2,578488
1145337522,19,0
1151730016,12,25672
1151652362,2,20292
1151711315,12,84484
1149821957,21,614548
1152034711,12,1155224
1147788762,13,582940
1149885213,13,597588
1152686673,12,638552
1151313224,13,594080
1151650826,2,53000
1144598929,9,570084
1151652821,12,79268
1146006908,13,581112
1154419611,12,62284
1153063808,12,598632
1152635249,12,1771188
1149395092,13,673760
1150937675,13,0
1145592665,19,586144
1147788887,13,572240
1141113951,8,572328
1151657326,2,584560
1146445263,19,588048
1151505848,12,594444
1147498884,8,581968
1152090601,12,600792
1151700888,12,25692
1147297566,8,571052
1151754680,12,66424
1152345978,12,71728
1151914040,2,64652
1150478823,21,0
1153744703,12,69860
1149909100,13,1611104
1146446892,19,588288
1149703055,13,596848
1149943707,8,589480
1149390084,19,616500
1146668643,8,571088
1145374617,10,593052
1150478165,21,599572
1154025999,12,600688
