SubmitTime,UserID,Used Memory,RunTime
1150974543,8,579488,46406
1153228743,12,0,2
1136977828,0,647680,53179
1152344986,12,84176,1884
1146417691,19,594860,2223
1149366564,19,619132,19608
1148450399,13,75552,3682
1145981746,13,578144,29860
1145371770,19,599112,61580
1145906158,8,63564,68
1150074743,13,72208,169
1139457352,8,554816,7746
1148353715,21,1016508,4462
1153233565,12,0,2
1153731373,9,67320,241
1151909758,12,76604,1850
1150475262,21,636864,28586
1141709585,8,571456,61961
1151402142,2,580836,48836
1139808603,8,573528,28542
1152171305,12,85968,108
1151766945,12,85684,75
1149993429,8,600016,51719
1140118261,8,568260,24987
1151130466,13,1553848,35821
1145875483,13,597400,22000
1151710983,9,20260,56
1152341590,12,601368,46250
1150806488,13,53584,3606
1136280135,6,59924,1853
1147947032,13,0,2
1152339197,12,71664,1853
1149834954,13,0,2
1152542786,12,0,2
1144418528,12,579728,26542
1149322146,13,581256,52846
1152616619,12,76720,1858
1151745403,9,64268,62
1148646004,19,598288,6307
1151628926,12,79204,69
1145721821,13,594280,25611
1147999586,19,621380,36333
1147297116,13,571856,24799
1140635027,8,568036,46200
1147954464,13,581480,15331
1150500358,13,86592,1867
1151945126,12,626264,35917
1151627177,12,79284,79
1151642017,12,25664,51
1151910522,9,64668,1854
1151730792,2,56012,62
1139418220,8,559844,2146
1148047474,13,590404,38024
1152009020,12,990764,34369
1149866448,8,0,1
1150933481,13,0,2
1150966681,13,0,2
1144599809,2,575016,28262
1149425603,13,117776,175
1151928691,12,0,8469
1153175781,12,82084,1241
1148621331,19,598720,6344
1142795035,9,552056,12124
1151622696,12,69444,60
1139348139,7,557104,3452
1149519863,13,593796,32468
1145298539,19,586376,62938
1149552744,13,1599968,38321
1145890374,13,583508,24433
1151856982,12,76576,1853
1150974548,8,584524,50395
1151438465,12,25700,46
1154588999,12,1596976,37037
1151701242,12,25644,65
1152169654,12,25704,66
1147594832,13,596688,45808
1147297088,13,585144,18359
1152034707,12,601240,40921
1151421203,12,594980,35080
1151644992,12,68904,101
1145229416,19,588752,60414
1153006076,12,597808,41829
1151909759,12,586456,4701
1146415233,19,588280,1474
1146423248,19,588108,1656
1151618381,12,79300,72
1140649694,8,568332,33043
1149504968,13,581520,50589
1151619377,12,79260,63
1140295831,8,568336,26496
1139411490,1,43784,3612
1154329269,12,95192,1900
1152736883,2,583812,49430
1153058481,12,1448832,23526
1148853920,19,932312,20662
1146414570,19,588088,1625
1154028268,12,599776,42358
1153060602,12,596696,43828
1149591197,19,63888,194
1153745899,12,69916,248
1152341289,12,83100,218
1144505464,2,570632,32028
1145921406,8,20316,61
1152178738,12,25640,56
1148641182,19,598228,5729
1147975119,13,0,1
1151631112,12,25680,59
1139885209,8,572640,29080
1140766735,8,569432,29972
1147885374,13,99036,933
1141860080,9,0,1
1147676053,13,60316,169
1140836725,8,567992,27245
1151650823,2,64228,52
1153721777,2,67256,431
1151266358,13,72700,1851
1151658509,2,55992,88
1151665060,9,16420,85
1150525125,21,598376,28318
1152174995,12,87500,111
1146419825,19,591116,1707
1145590856,19,600748,53296
1151666659,12,79276,77
1148065165,13,84180,627
1151266959,13,1740048,34834
1153035804,12,597048,39319
1146582401,13,576704,26746
1149657976,19,63864,192
1151086449,8,592296,45847
1151557109,12,594480,33334
1148063660,13,85696,257
1145245159,19,603780,46952
1137500463,6,2098264,2940
1146191470,19,664480,23059
1153229826,12,0,2
1150799782,13,43860,3606
1152849002,12,1584048,35407
1153721176,12,71408,239
1146418525,19,588040,1912
1150439715,21,55784,13
1150441575,21,608800,26192
1145875461,8,574536,29226
1153147729,12,81524,2941
1151730433,2,64236,65
1146667893,13,81308,6213
1153728612,12,69872,243
1149726439,19,622412,23547
1146668646,8,575564,31515
1151313227,13,596588,32834
1146444680,19,588304,1687
1147715999,13,1549060,36145
1150107026,13,597644,48507
1154329212,12,595592,173160
1148075442,13,74952,1850
1151723222,12,71604,1849
1146188085,13,71760,1853
1152780331,12,596524,41385
1140916885,8,577580,32418
1145477781,13,581924,24285
1151512591,12,596884,36630
1151732979,12,85196,64
1147951375,13,0,2
1148683327,19,598876,5730
1146419828,19,588100,1711
1145104611,13,579984,22272
1150469516,21,593716,6035
1140647474,8,567972,40506
1146416657,19,588120,2054
1151856982,12,76708,1852
1150815264,13,583716,46157
1150815797,13,589604,58059
1152697387,12,1763904,34884
1151730006,12,67004,74
1136278079,6,57052,1849
1152036951,12,74628,1852
1151647719,2,20268,56
1147453234,8,52940,76
1151438033,12,592648,33019
1144421464,2,570108,34576
1152648002,12,1779840,33878
1150575080,13,595776,44180
1147965739,13,0,2
1152689772,12,674632,41539
1147725919,13,584240,21611
1152188975,12,1577456,28695
1147269008,8,577720,31023
1146019442,13,586984,26594
1151738927,12,68920,65
1151613160,9,1569412,49095
1151815067,2,69148,958
1152301016,12,81496,607
1151543964,12,1562872,36010
1153125463,12,600504,39968
1152899108,12,1578292,21005
1145332374,19,600340,58369
1150929478,13,0,2
1154446513,12,1623240,30469
1147301382,13,580916,19921
1144418531,2,571764,29816
1148621810,19,599052,6005
1152455974,12,0,1
1149580062,13,579452,38662
1151646849,2,20300,54
1151661564,12,76564,1852
1151742509,12,79284,66
1151646843,2,20280,53
1151655234,2,56180,53
1148065161,13,20728,50
1153753850,12,592916,40705
1140754182,8,567496,23792
1140987470,8,570840,28165
1147964883,13,582484,17808
1147401458,13,583392,18879
1151642011,12,79240,65
1147953116,13,581220,15915
1148290384,21,43628,3
1136287448,6,58432,1850
1139463277,8,552200,7454
1151646552,12,79196,56
1153108390,12,594716,39327
1145721805,13,579528,26129
1145178046,13,581812,23472
1151733830,12,25688,65
1136277777,6,59864,1854
1151044239,13,594532,36990
1151753131,12,85600,78
1151815742,2,56040,82
1139466297,8,558632,7311
1151659950,12,76568,1849
1150447943,13,72756,1848
1151622701,12,20692,77
1151314299,13,593388,33378
1153738586,12,69864,265
1151728809,12,25664,69
1153754204,9,580544,50274
1149606972,13,72684,1852
1147421964,13,61448,1852
1152299701,12,1573580,31135
1148229830,13,71792,1852
1146326752,19,1254768,26558
1147680097,13,608228,40729
1149426137,13,84680,173
1149583978,13,595176,29739
1147726816,13,20732,46
1147965035,13,582800,16191
1154123849,12,595940,44168
1139423341,8,552012,2385
1145245154,19,603144,55375
1153813243,12,594944,43113
1151163602,13,1565240,34367
1148022177,19,614472,31528
1147299548,13,586456,18929
1149768063,19,615552,25265
1152002984,12,596228,34479
1146412346,19,588068,1417
1152174875,12,76632,1850
1152545146,12,0,2
1154442945,12,112292,1949
1146811029,20,63868,205
1148239106,19,81556,5603
1148457253,19,615868,23722
1148645389,19,598236,5846
1144599346,9,570444,29781
1151302754,8,61892,1854
1147298103,13,583052,18533
1152555594,12,0,2
1146582402,8,608832,33610
1145871964,13,594396,28404
1141113480,8,578376,52773
1148621349,19,598892,6199
1150983000,13,1639648,37649
1151626754,12,20716,81
1151715115,12,67204,62
1150573599,13,593860,47957
1152445023,12,0,1
1151693469,12,74348,94
1150969883,13,586428,47906
1149375066,19,615696,23927
1146413145,19,588064,1429
1151742988,12,25688,71
1154582693,12,121000,6165
1151664719,12,20716,84
1151734250,12,79276,72
1151710260,9,20280,60
1150800113,13,53540,3606
1149077572,19,581584,6693
1137565989,6,630948,2178
1149858596,13,1189376,25346
1151657634,12,69568,53
1148075442,13,1227412,31058
1149574104,8,61864,1852
1150813249,13,53616,3606
1149574938,8,590932,40657
1152959364,12,625192,43166
1147788891,13,595408,41712
1153229455,12,0,2
1147673827,13,675316,40678
1153733625,12,74816,245
1149648170,19,63880,195
1145180517,8,581440,30233
1148835687,19,598920,6030
1146032318,13,581380,25444
1153808179,12,594928,41626
1149124308,13,90136,172
1139414647,8,551944,2201
1150485041,21,610248,5281
1151609606,12,20700,79
1150121963,19,616088,25858
1151112820,13,603492,32136
1147677517,13,591288,40087
1150942964,13,0,2
1147297094,8,572628,22174
1148025912,19,630724,36456
1151791894,2,63008,95
1150446756,13,599960,173690
1149156292,19,331864,1264
1146276292,19,601312,27223
1152529933,12,146760,371
1147473776,13,591404,43915
1152577148,12,82528,171
1151648851,9,64168,51
1146180687,13,75964,3681
1151620158,12,20724,79
1151933284,12,83424,334
1149772028,13,592192,41763
1136494615,6,646096,49475
1154329209,12,1581148,29602
1153173682,12,594684,38838
1153079018,12,599276,44079
1147297116,13,574528,25815
1151115338,13,593340,33564
1151791591,2,62916,86
1149768372,19,613296,21912
1152573409,12,0,2
1150469667,13,584188,54645
1151651643,2,64184,61
1140726929,8,568580,37276
1148653860,15,0,25
1145232927,19,609824,65925
1151732992,12,79292,66
1147297539,13,578928,26842
1148645702,19,599604,5956
1151815734,9,20316,63
1152009008,12,641668,33955
1146414513,19,588284,1512
1153229105,12,0,2
1145905671,13,584608,24858
1151648863,9,20276,50
1146413154,19,588100,1477
1148065570,13,90112,7413
1147300896,13,584172,20907
1150822016,13,592184,42090
1149504824,13,0,1
1151718083,12,25648,62
1151656497,12,71920,1854
1147300021,13,581328,19021
1153141246,12,68944,84
1149796326,19,617456,23348
1146451766,19,0,9
1151653211,2,20264,53
1149911713,13,595828,42094
1152180291,12,95404,199
1151730431,12,79284,61
1149484704,19,630952,26508
1145875466,8,580916,27098
1145255984,19,1133808,48420
1147967104,13,81912,7213
1151939549,12,601548,34937
1151792489,9,45752,97
1150967479,13,0,2
1156230889,12,589456,173312
1145336588,19,599888,55649
1139505278,8,568564,34394
1153750404,12,80336,248
1145255984,19,602264,52648
1146417153,19,588104,2809
1139548432,8,0,2
1152342222,12,599752,42224
1149398857,19,613588,20060
1151303381,13,61992,1851
1149121737,19,581616,6810
1151714646,12,74628,82
1153732434,12,598732,173936
1151303907,8,63492,1852
1146418577,19,588320,2244
1153038159,12,67288,89
1147399543,13,580048,17540
1146446462,19,588056,1538
1153223730,12,595796,39235
1151910829,2,61008,1851
1153722379,12,74788,244
1152168757,12,64596,50
1152784803,12,594772,36757
1151056455,13,608636,41385
1153724743,12,79272,51
1152514472,12,0,2
1146444491,19,588048,1548
1150820819,13,71676,1851
1149077595,19,582288,6613
1151556804,12,599672,34261
1147965743,13,583124,18405
1139390548,8,559212,1080
1146418559,19,588084,1924
1152959359,12,630376,44343
1147622964,13,579568,42372
1148457873,19,1164556,35429
1153735361,12,74852,245
1139579210,0,283784,3369
1147790028,13,565968,20043
1151406008,12,87548,444
1152145572,12,594804,31115
1149447721,13,72812,1855
1149491940,19,36464,2
1146010823,13,589416,26941
1140800677,8,0,1
1153736845,12,85216,262
1143847915,8,556212,10002
1136977612,0,0,1
1150644749,8,61964,1849
1148877679,19,600216,6294
1150497833,13,591760,40955
1148878169,19,598856,5986
1151694554,9,62696,90
1149886888,8,585376,57688
1148047474,13,599552,42669
1139616753,8,560128,23488
1145330506,10,591216,53411
1153753214,12,80216,432
1152031377,12,106040,686
1140909710,8,575940,27141
1149842664,21,0,2
1152002986,12,620480,31215
1145105023,13,577436,29971
1151626749,12,20688,96
1141818159,9,0,1
1145883684,13,573548,28951
1149653892,19,63844,189
1151721303,12,67624,63
1147595796,8,585044,53112
1145260781,19,620636,58644
1152172029,12,100012,239
1145904586,13,87140,956
1151707373,12,90236,274
1153751541,12,80284,423
1147984868,19,0,2
1145105136,8,576172,31883
1147673171,13,597800,41818
1145656365,13,598300,25246
1146448262,19,588244,1674
1149660694,19,63848,194
1154357443,12,593800,173256
1151752768,12,79316,73
1141522723,8,569664,30546
1149625137,8,581656,50366
1140796331,8,589096,32121
1151574894,12,593604,30743
1145219179,19,670056,63383
1151309431,13,597360,40529
1150644742,13,599004,42584
1146414543,19,587248,1688
1151621418,12,25656,77
1147726818,13,910844,5810
1152628547,12,1561528,34227
1151304453,13,1575268,34986
1151747686,12,85200,67
1147389928,8,591704,18891
1153745300,12,80172,432
1139427943,8,552104,2402
1151715115,12,79312,58
1146222857,19,597580,22155
1151692399,12,69692,86
1145910458,13,25664,62
1141108210,8,0,2
1151739671,9,64236,76
1139388649,8,559480,1057
1146447192,19,588104,1553
1146445804,19,588112,1512
1151718510,12,25704,68
1151496134,12,1570592,36371
1146026206,13,581044,26360
1151656139,12,71576,957
1150970735,8,625292,47241
1147674720,13,593288,41219
1145650745,7,67208,1322
1151115336,13,596796,34782
1151753897,12,74832,63
1145393984,13,577180,25741
1148343042,19,1356456,47522
1151815432,12,71652,960
1147303147,8,572372,20814
1149515651,13,604496,43241
1151710657,12,25632,68
1153226787,12,0,1
1153222131,12,0,2
1149507722,13,580600,47521
1147537200,13,609816,47162
1145887226,13,585476,27426
1149508614,8,615156,40231
1149587213,19,616080,22310
1153062048,12,596636,38604
1150968281,8,0,1
1153006678,12,611596,38330
1152008603,12,609416,37751
1150606784,13,598152,43110
1147216216,19,1436720,30351
1152178733,12,78768,169
1140073195,8,569464,29472
1139404911,8,551360,3360
1153731915,12,80236,248
1145178043,13,608928,24003
1147677879,13,595772,43406
1146518171,19,1393944,32480
1152106545,12,75632,126
1147949616,13,71768,959
1147451550,13,20296,75
1149669230,13,595176,34888
1147471013,13,580216,50453
1151304558,13,72680,1853
1148877862,19,598148,6102
1149064573,21,931308,18772
1137044524,0,633480,1783
1150969824,13,1528948,29316
1152184388,12,602884,36216
1151435605,12,79228,49
1151664305,12,20716,76
1151720890,12,74896,73
1152038638,12,77600,961
1146180646,8,62220,3682
1149409061,19,613112,18938
1149507210,13,75212,1849
1154028268,12,598260,41559
1151664719,12,68848,98
1149791689,13,1603504,37373
1142834681,9,573232,34132
1152084871,12,617496,35050
1147400303,13,567748,18930
1153807010,12,610048,43439
1144418521,2,571100,32059
1150645577,13,1109000,35148
1146731859,13,76408,5385
1151709427,12,1560384,28635
1142813833,9,573728,31438
1146582398,13,589524,31706
1149487176,19,612964,23094
1151724008,12,25676,60
1151056448,13,600676,38630
1154385638,12,1640128,36269
1151792497,9,16388,98
1145518590,19,600900,46688
1146448529,19,588088,1490
1145908767,13,40168,73
1147373189,13,580316,17888
1151658121,12,72184,67
1144235842,8,560352,18696
1149697588,19,624432,26140
1147725444,13,585440,22353
1151814646,2,64732,1848
1149446945,13,594904,40260
1150797778,13,53544,3606
1151815438,2,61044,968
1151049196,13,594628,36104
1151737936,12,1581788,28166
1147676742,13,596112,44444
1148015847,19,620520,36773
1150100041,19,616048,23017
1150934872,13,0,2
1145882109,8,573544,26807
1151791580,12,74288,91
1149586129,13,595700,31743
1151743462,12,79248,73
1151404641,9,579464,45951
1149708444,19,629604,26127
1136286318,6,57100,1850
1146449466,19,589132,1505
1147256584,13,581888,168591
1153233577,12,0,2
1140681302,8,570292,38387
1151492678,12,1530548,34100
1147297567,13,580268,20584
1150121978,19,613880,22265
1145591534,19,599688,47525
1146448265,19,588340,1645
1147430652,13,67440,156
1151744484,12,25664,64
1146444673,19,588096,1616
1153749950,12,74780,246
1151629335,12,79192,76
1140820676,8,568284,28439
1147431611,8,71688,70
1149132320,13,90044,170
1149124633,19,604116,5933
1140113937,8,568296,39285
1140702480,8,569744,28782
1147269012,13,592552,25968
1152171723,12,95856,599
1153015954,12,79300,72
1149515249,19,615080,22634
1152957859,12,596108,39234
1145417448,13,580768,23371
1147950149,13,1226528,34273
1149608522,13,109956,548
1145244973,19,602748,56952
1151266416,13,63588,1855
1153737324,12,74788,253
1149381051,19,617392,21445
1150096318,13,72200,168
1149587221,19,616280,23394
1145909721,13,582036,25554
1146412393,19,588132,1568
1151742056,12,72276,81
1145619440,19,601188,60692
1151791175,9,63328,92
1144825744,2,287160,1380
1148221944,19,609108,80023
1146723553,13,68788,3798
1149707135,13,71880,1852
1150579309,13,606400,38439
1151713175,12,74836,78
1152768662,12,601480,42276
1144416972,9,572788,34285
1151707920,12,25672,66
1151488679,12,605420,33686
1150496933,13,597124,43419
1151814648,12,81524,1178
1150937879,13,0,1
1145179308,13,589256,23824
1151707374,12,20724,75
1149560939,19,618156,20255
1149508553,8,579652,43209
1153742811,12,80324,442
1145627165,13,580284,21913
1152298202,12,1581700,39223
1149649998,19,63856,193
1151713960,9,20296,68
1150570964,13,596012,41671
1152178730,12,87464,261
1151569558,12,595836,32664
1151726013,12,75264,58
1144598333,9,575336,34518
1151747219,12,74844,59
1136283517,6,59892,1852
1153722909,2,71724,10397
1150475254,21,600080,26867
1140777350,8,568472,24534
1153806112,9,63268,1853
1153003285,12,25676,75
1149625135,8,581420,46170
1147673588,13,607220,42060
1151610690,12,1592088,35282
1139548018,8,572124,80000
1152090606,12,602692,34886
1150974556,13,72780,1529
1146443062,19,588128,1383
1145255981,19,603940,49898
1149708448,19,614164,23981
1149838041,13,1590640,35261
1145298834,19,600636,50565
1152009022,12,594396,33114
1150607140,13,600696,42998
1151500913,12,593752,33748
1149077569,19,582288,7149
1151650833,2,55996,61
1152184387,12,599060,30575
1148683258,19,598864,6073
1150558422,8,588620,50331
1140689570,8,569552,48314
1154331722,2,579964,36904
1151620514,12,74744,81
1149872875,13,0,1
1153748511,12,80256,432
1148645441,19,598844,5776
1151656854,12,25700,52
1150941524,13,0,1
1146191470,19,596936,26909
1146791641,20,1470516,29814
1152346276,12,76540,1851
1150447845,21,618672,21380
1150448062,19,613440,21961
1149562076,13,599368,34919
1150735177,13,53548,3607
1146418569,19,588036,1730
1152904480,12,604316,48841
1152106244,12,20752,76
1150040174,13,599408,46286
1147419353,13,71280,97
1140090499,1,277240,784
1145904765,13,82128,963
1151620146,12,68960,87
1150984138,13,592860,38068
1140925738,8,571504,27651
1152636869,12,1773148,38364
1148090401,21,615360,33770
1148057706,13,117696,959
1148063663,13,95100,10677
1149858438,19,98996,32305
1153224571,12,601352,40590
1149397412,19,618632,19575
1148198335,19,619160,31913
1153750399,9,71144,262
1152448050,12,0,2
1149432410,13,1189708,32662
1146413692,19,588076,1431
1150557163,13,580916,43273
1151711006,12,25696,53
1145181045,13,583996,25601
1147348313,13,85648,61
1148408230,13,584340,26045
1145905680,13,581808,25686
1151722147,12,25656,55
1148409014,13,581800,24135
1149728106,19,620452,27067
1151642017,12,25684,53
1151697823,12,1573620,32602
1146445812,19,588052,1554
1151399852,12,598200,42304
1146446601,19,588316,1618
1150072122,13,72252,171
1151651195,12,25672,50
1139421301,8,69544,4546
1147474651,8,579448,44559
1152691388,12,1563160,34435
1149132325,13,184144,168
1150449021,13,72696,1850
1153748091,12,79264,59
1140800432,8,577176,28057
1151481420,2,20292,50
1151733399,12,25664,74
1153024119,12,1585412,35260
1145180518,8,593872,30268
1150827402,13,602664,48627
1150794869,13,53516,3606
1141716891,8,575016,51145
1151733833,12,69444,64
1148031667,13,584152,20457
1153816284,12,622064,39974
1152667445,12,1644504,24692
1150810669,13,53536,3607
1150074597,13,72244,169
1146448572,19,588268,2030
1139457920,8,558796,7208
1142011629,8,287216,1483
1148954167,19,598172,6124
1151650126,12,25680,59
1136325374,6,957636,513
1151432717,12,76588,1851
1152042267,12,608456,44751
1148878169,19,600084,6240
1150967760,8,0,2
1153750006,12,74828,242
1151399860,12,588492,174218
1149673829,19,80940,61
1150815269,13,584068,54856
1144598368,2,65816,1851
1157537445,15,25652,60
1151656136,12,76712,951
1145298555,19,600980,48468
1154783116,2,576812,173172
1151654053,2,20280,57
1146444652,19,588080,1529
1145350406,10,587452,65816
1152174992,12,30628,81
1146026240,13,582060,29479
1151624142,12,25676,67
1151734966,12,25664,58
1155106385,12,588560,173231
1152105076,12,25676,65
1153746523,12,25680,53
1147789723,13,1555852,30300
1145529060,19,589364,61995
1153732434,12,74784,247
1151754969,12,20748,82
1149773553,13,1597080,37515
1152026213,12,125756,2212
1146444952,19,588104,1519
1151914046,12,83004,414
1149490518,19,617296,27162
1151216414,13,1568964,37098
1146414612,19,588316,1681
1151651298,9,56012,54
1151693824,12,68888,95
1149519119,19,623264,28375
1147441682,13,60856,1851
1151502742,12,603996,32399
1148073929,21,616472,38637
1147410074,13,79264,51
1153018829,12,68888,73
1150525953,21,599416,26140
1147947032,13,0,1
1145883702,13,76692,1847
1145371795,19,605904,57737
1146723587,8,65792,2193
1151443845,12,1593000,37091
1152454771,12,0,2
1151440411,12,591560,40758
1147952399,13,0,2
1151266924,8,82340,355
1151750788,12,25688,64
1150974536,13,72708,2420
1147371704,13,581296,16024
1150934490,13,0,2
1151616217,12,84228,186
1139421901,8,58004,3582
1151556533,12,596368,33822
1151115336,13,593936,31430
1152344565,12,87696,4504
1139411713,8,556008,2067
1150941236,13,0,2
1139336085,8,558624,3532
1148021891,19,616176,32310
1140100735,8,566596,38099
1152340337,12,87464,2864
1154328602,2,597084,173176
1152300055,12,1545756,29233
1148877865,19,598336,6215
1151619070,12,20732,86
1146558619,19,1396744,29910
1151730010,12,25688,71
1145566774,19,614056,50677
1152174872,12,74864,1851
1152180642,12,95380,196
1153109422,12,611124,40318
1151626402,12,25668,69
1152343186,12,594700,31852
1151748168,12,25684,60
1147422924,13,60780,1855
1152182768,12,593600,31576
1153187029,12,595552,49006
1151658474,12,597664,37964
1153735360,9,62680,265
1147429391,13,569980,21690
1152927769,12,596892,40032
1153107317,12,596936,45314
1151658109,12,64844,72
1146447194,19,588056,1615
1153753575,12,80852,963
1147995475,19,1412876,33364
1146428621,19,588080,1426
1152040286,12,602380,173320
1150455110,21,629172,24715
1151644984,12,79304,107
1148232862,13,911844,4012
1151655719,12,67720,53
1145563178,10,582256,62019
1149650734,19,76468,189
1145180507,8,573620,29706
1149938830,8,592484,57648
1145338713,19,0,6
1140643784,8,580608,43143
1145261298,19,599736,79998
1150488815,13,1636048,39476
1145875459,13,570136,28519
1154357777,12,600508,35146
1140601362,8,571408,40748
1146412833,19,590936,1510
1149515656,13,599812,46831
1146193314,19,597864,28583
1148653857,15,0,36
1136977646,0,0,1
1148683234,19,598852,6043
1145950103,13,66696,64
1151915603,2,64812,1851
1153721173,2,67248,437
1150441278,21,630584,18435
1151619380,12,85160,172
1147401458,13,579184,16714
1151720547,12,75220,98
1151750799,12,25664,66
1153735362,9,67184,440
1146723564,13,84136,2562
1151631528,12,68904,55
1153224563,12,603948,44712
1151947407,12,1523184,25242
1149978527,13,600304,46181
1145319640,19,594628,59241
1149322336,13,602732,42654
1145371795,10,587300,64204
1147933788,13,72816,1852
1137156899,6,2098328,3707
1150970754,8,579732,44190
1151402625,2,582048,50577
1151309438,13,591800,34647
1154328611,2,591700,173125
1152340934,12,81612,5887
1147726819,13,941512,6285
1146723584,8,69716,2517
1152142688,12,68964,74
1154612986,12,591540,173169
1147680223,13,598604,41118
1151653660,12,69636,66
1145877469,19,599696,51010
1149506353,13,583744,58282
1149515662,13,593260,37000
1151719830,12,20736,82
1153126003,12,20712,92
1149650737,19,63852,188
1146423605,19,588312,1463
1152763079,12,602984,44699
1147505781,8,596656,50088
1145371798,19,1118444,56771
1148318620,13,1176032,29835
1150974546,8,581536,49151
1139348017,7,554960,3362
1154024824,12,628952,174369
1146445589,19,588060,1445
1149509252,13,74972,1849
1148224041,13,581824,16686
1147788896,13,590736,47238
1147381373,13,576408,18928
1151551879,12,600628,33020
1149382814,19,613532,19412
1152048514,12,600704,45207
1150967268,13,0,1
1149507968,13,584472,51885
1150943145,13,0,1
1145180337,13,581060,23362
1151738929,12,25664,58
1151652793,2,58740,53
1151642420,12,25676,52
1148087765,21,619228,32857
1145901078,13,75256,1852
1144522724,12,592340,28864
1152172620,12,74852,110
1151654930,2,20304,57
1145261291,19,587664,65685
1149360058,13,606284,45908
1151266369,13,75268,953
1148658018,21,598960,5933
1145721802,13,575712,28833
1141860078,9,0,1
1152298803,12,1580728,29035
1149661535,19,63896,190
1145871968,13,596364,20786
1147297095,13,587284,20674
1139503057,8,567604,33659
1149544723,13,594008,32397
1148877864,19,598360,6227
1150475251,21,412516,138
1149512117,13,581752,43723
1140009066,8,567456,35615
1150448733,13,61964,1852
1151303382,13,72588,1850
1149399939,19,613276,19097
1154329265,9,583888,41951
1151517380,9,580572,43731
1149344007,13,1016412,12243
1147790018,13,572544,21716
1153816763,12,621196,174319
1151266366,13,70696,945
1154123249,12,631220,41602
1151909273,12,587904,5172
1151715534,12,25708,56
1149701764,13,72908,1848
1139566046,8,551948,2111
1150797600,13,53588,3606
1151650838,12,25656,56
1152184077,12,593952,31142
1151755339,12,25672,72
1144505470,12,580808,25864
1146414538,19,1091836,403
1151612508,12,68908,76
1148047607,13,599144,44809
1151645771,12,79244,59
1152340637,12,101280,3735
1151740121,12,25656,60
1144597948,12,586764,28036
1149272421,13,602196,173597
1149860302,19,615660,24454
1152019307,12,91872,2000
1150933483,13,0,2
1140829829,8,580716,27920
1150820114,13,72688,1849
1151118493,13,598876,43905
1140272160,8,572528,28685
1153738575,9,71180,70
1150974545,13,585760,51001
1145179063,13,580136,24142
1152571735,12,105516,445
1154030951,12,596540,41021
1140305126,8,1550356,4292
1147987267,19,614596,33542
1148053481,13,117680,963
1145232930,19,587168,65724
1140836543,8,590284,26029
1151601778,9,64252,83
1153187029,12,601444,44703
1145298429,19,600000,47992
1145178352,13,584080,27024
1149858598,13,594100,32627
1151743966,9,20288,68
1152863344,12,596888,43785
1151724758,12,68920,81
1151754249,12,25668,65
1152793327,12,591440,34845
1151650465,9,20264,59
1145905681,13,589584,24418
1149360180,19,615484,20686
1153226784,12,0,2
1153060598,12,1105540,15133
1149355809,19,931700,18932
1151712578,12,25668,60
1153816760,12,598328,51375
1145468659,19,602464,55634
1151728440,12,85648,60
1147715980,8,67216,1888
1144418792,9,571636,35180
1151916020,12,0,21913
1149329068,13,597780,44474
1151720882,12,79304,76
1149096584,19,582208,7040
1146419821,19,588308,1720
1151266889,13,579708,42714
1139392593,8,558832,3365
1146426578,19,588128,1430
1146201735,19,598200,24330
1152378348,12,595268,36112
1151266893,8,60816,354
1150969824,13,75220,2422
1151915060,12,71740,1854
1151744486,12,79340,67
1145469940,10,586636,55838
1147946822,13,0,2
1153078978,12,604624,44449
1146446249,19,588372,1533
1152742884,2,583520,57072
1153012139,12,599464,41521
1146669070,8,71436,1139
1148020918,19,617136,36914
1148080826,13,580276,16869
1139808123,8,569780,25390
1153807008,12,596852,40470
1151511542,12,594532,38056
1147676053,13,599900,41444
1147301882,13,570220,21938
1144505098,9,572204,174876
1139400924,8,551956,2111
1147340655,13,63764,1851
1146448984,19,588932,1606
1148959798,19,601044,5655
1151646233,2,20308,55
1151742986,12,79280,77
1147677152,13,583876,26021
1149505740,13,63068,1856
1152691385,12,1758860,39876
1146423243,19,588240,1425
1152742887,12,598016,44452
1152172620,12,30656,96
1145394871,13,580832,23396
1151754975,12,25680,62
1136291324,6,57156,1850
1150967839,13,0,2
1148112305,13,585384,19944
1151616518,12,79280,80
1150983414,13,90116,3568
1151651648,9,47836,54
1154550707,12,145788,2177
1151708390,12,85652,89
1153750398,12,25676,53
1150107089,8,582740,53085
1149132290,13,89408,180
1145722696,13,585412,27579
1153031218,12,1575908,34422
1145180269,13,583908,27240
1147340543,13,62140,1853
1147299038,13,576108,26686
1151791603,9,16412,90
1151653186,12,25672,56
1137054645,0,630716,1707
1147716486,13,596512,42992
1145883395,13,584148,23047
1153725341,12,80288,435
1148027997,13,582920,20325
1147184953,19,63980,299
1150966154,13,0,1
1145953949,13,71088,53
1150929503,13,0,1
1139413207,7,556032,2643
1145104603,8,574196,25738
1149867836,13,0,2
1146723794,13,581336,175044
1147673572,13,582476,47875
1140082440,8,572916,25955
1146180650,13,76648,3680
1151734244,12,67720,62
1148049546,13,68988,74
1151303858,8,63192,1852
1148027172,19,614068,31464
1151660734,12,76808,1852
1151620514,12,85252,88
1137566771,6,686024,56207
1148198818,19,618452,39022
1150970011,13,598252,46483
1152344265,12,81768,2575
1151815741,12,85180,73
1151665060,9,58536,87
1152338719,12,1772544,38466
1151651644,9,20300,57
1150107506,8,587096,47370
1149365682,19,622736,21601
1145591530,19,613056,59535
1151618378,12,61520,85
1140068931,8,567364,27765
