SubmitTime,Used Memory,RunTime,OrigSiteID_1,OrigSiteID_2,OrigSiteID_3
1148073937,81732,5597,0.0,1.0,0.0
1147987631,617180,33876,0.0,1.0,0.0
1153141906,74336,211,0.0,1.0,0.0
1136977802,646668,47128,0.0,0.0,0.0
1151791585,69956,78,0.0,1.0,0.0
1153026179,595740,38796,0.0,1.0,0.0
1151746724,85304,63,0.0,1.0,0.0
1153726902,80188,245,0.0,1.0,0.0
1140101813,571884,50507,1.0,0.0,0.0
1151916589,583812,39848,1.0,0.0,0.0
1151661097,84772,4380,0.0,1.0,0.0
1147300902,582828,21931,0.0,1.0,0.0
1147399512,16448,101,0.0,0.0,0.0
1150827029,610184,46361,0.0,1.0,0.0
1153748991,74880,53,0.0,1.0,0.0
1139392590,559240,2346,1.0,0.0,0.0
1147621700,60364,173,1.0,0.0,0.0
1148457878,81716,5605,0.0,1.0,0.0
1146723584,68776,2171,1.0,0.0,0.0
1142756431,573748,33719,1.0,0.0,0.0
1151575200,592732,32026,0.0,1.0,0.0
1148835703,601952,5971,0.0,1.0,0.0
1150076290,72252,170,0.0,1.0,0.0
1146731854,75264,3723,0.0,0.0,0.0
1151791162,85516,93,0.0,1.0,0.0
1149320953,85120,11594,0.0,1.0,0.0
1149576799,582000,40434,0.0,0.0,0.0
1150147054,594792,42101,0.0,1.0,0.0
1151412559,588520,48111,1.0,0.0,0.0
1136281692,57164,1850,1.0,0.0,0.0
1148457887,81672,5600,0.0,1.0,0.0
1147301807,581880,20360,0.0,1.0,0.0
1152703089,612332,42415,0.0,1.0,0.0
1152793846,596092,41718,0.0,1.0,0.0
1140304687,287144,5367,0.0,0.0,0.0
1149355803,950104,19204,0.0,1.0,0.0
1151128907,1591308,35321,0.0,1.0,0.0
1152575128,0,2,0.0,1.0,0.0
1148342715,82748,361,0.0,1.0,0.0
1145179066,588452,23552,0.0,1.0,0.0
1146180676,64820,3682,0.0,0.0,0.0
1149490514,618132,20076,0.0,1.0,0.0
1148058321,117704,989,0.0,1.0,0.0
1149650731,63888,188,0.0,1.0,0.0
1145178050,568432,25094,0.0,0.0,0.0
1145882106,579276,22331,0.0,1.0,0.0
1146178349,62116,3683,1.0,0.0,0.0
1140676659,600632,36176,1.0,0.0,0.0
1146222921,595136,29883,0.0,1.0,0.0
1147518627,588856,45862,0.0,0.0,0.0
1140556302,567984,41547,1.0,0.0,0.0
1153726369,56508,51,0.0,0.0,0.0
1149886345,591704,46515,0.0,1.0,0.0
1151619783,25688,71,0.0,1.0,0.0
1151744503,20280,67,1.0,0.0,0.0
1151654930,56036,58,0.0,0.0,0.0
1153813857,597004,43399,0.0,1.0,0.0
1146840304,583272,29049,0.0,0.0,0.0
1147470646,581268,46745,0.0,0.0,0.0
1151814648,63892,1854,0.0,0.0,0.0
1146032308,581264,25092,0.0,1.0,0.0
1154511026,591832,173316,0.0,1.0,0.0
1147298088,589852,25015,1.0,0.0,0.0
1140960267,568376,33050,1.0,0.0,0.0
1147715935,1568408,38671,0.0,1.0,0.0
1151575616,592044,30287,0.0,1.0,0.0
1145255986,600036,50007,0.0,1.0,0.0
1148062661,74768,77,0.0,1.0,0.0
1151698296,25656,60,0.0,1.0,0.0
1153147070,86492,2004,0.0,1.0,0.0
1149608226,70704,54,0.0,1.0,0.0
1147297572,566700,19845,1.0,0.0,0.0
1146417186,589064,1950,0.0,1.0,0.0
1147350544,571820,19993,0.0,0.0,0.0
1151623367,73136,59,0.0,1.0,0.0
1151609007,85160,73,0.0,1.0,0.0
1152035360,74784,75,0.0,1.0,0.0
1146723564,74988,4858,0.0,0.0,0.0
1150525953,599416,26140,1.0,0.0,0.0
1152514480,0,2,0.0,1.0,0.0
1153109426,596852,44127,0.0,1.0,0.0
1145393979,573084,26533,0.0,0.0,0.0
1151657323,69044,966,1.0,0.0,0.0
1147676053,618792,35938,0.0,1.0,0.0
1146180644,62204,3683,1.0,0.0,0.0
1151652354,25656,56,0.0,1.0,0.0
1151411183,579928,173323,1.0,0.0,0.0
1151712868,82728,90,0.0,1.0,0.0
1153126005,20732,96,0.0,1.0,0.0
1146180679,61704,3684,0.0,0.0,0.0
1144825733,299956,2957,0.0,1.0,0.0
1151614549,68880,52,0.0,1.0,0.0
1153984528,76584,3359,0.0,1.0,0.0
1140800677,0,1,1.0,0.0,0.0
1151497818,633472,33566,0.0,1.0,0.0
1152183657,628568,34913,0.0,1.0,0.0
1151815067,69148,958,0.0,0.0,0.0
1153230119,0,2,0.0,1.0,0.0
1147269005,629220,23315,0.0,1.0,0.0
1150936739,0,1,0.0,1.0,0.0
1149959263,598988,48067,0.0,1.0,0.0
1146414619,588300,1488,0.0,1.0,0.0
1151071830,71668,1850,0.0,1.0,0.0
1147702998,60356,168,0.0,0.0,0.0
1152454768,0,2,0.0,1.0,0.0
1149795861,1593436,36956,0.0,1.0,0.0
1139335906,552136,3704,1.0,0.0,0.0
1147946821,0,1,0.0,1.0,0.0
1149096951,581596,6607,0.0,0.0,0.0
1144418525,581364,29454,0.0,1.0,0.0
1146423239,587616,1356,0.0,1.0,0.0
1148905167,582356,7162,1.0,0.0,0.0
1149136327,300260,2041,0.0,1.0,0.0
1153188205,0,9,0.0,1.0,0.0
1151733825,25692,55,0.0,1.0,0.0
1151642429,25684,54,0.0,1.0,0.0
1152667382,145840,2126,0.0,1.0,0.0
1149760941,597728,42249,0.0,1.0,0.0
1150122321,612696,21277,0.0,1.0,0.0
1147299042,573164,22173,1.0,0.0,0.0
1140800736,0,1,1.0,0.0,0.0
1154030466,594460,38641,0.0,1.0,0.0
1151642017,25684,53,0.0,1.0,0.0
1151791165,62896,84,0.0,0.0,0.0
1146267087,60964,1853,1.0,0.0,0.0
1151708396,25652,62,0.0,1.0,0.0
1150816003,598700,42517,0.0,1.0,0.0
1153727990,80244,433,0.0,1.0,0.0
1145949736,25660,54,0.0,1.0,0.0
1145723827,597356,26655,0.0,1.0,0.0
1137048905,630924,1694,0.0,0.0,0.0
1145553514,605132,57469,0.0,1.0,0.0
1154036194,601924,42724,0.0,1.0,0.0
1153175783,81212,979,0.0,1.0,0.0
1151715118,79296,59,0.0,1.0,0.0
1150127734,607612,40969,0.0,1.0,0.0
1149366564,616300,20969,0.0,1.0,0.0
1153063329,600608,40917,0.0,1.0,0.0
1151581830,20728,80,0.0,1.0,0.0
1147676061,60328,168,0.0,0.0,0.0
1144598335,61948,1847,1.0,0.0,0.0
1153741360,67312,246,1.0,0.0,0.0
1149574422,578616,33496,0.0,0.0,0.0
1149574408,580640,38312,1.0,0.0,0.0
1136284179,57224,1850,1.0,0.0,0.0
1152298792,1571644,36911,0.0,1.0,0.0
1143847849,0,1,1.0,0.0,0.0
1148099879,81716,5599,0.0,1.0,0.0
1151425284,598100,28973,0.0,1.0,0.0
1147986826,617116,36326,0.0,1.0,0.0
1151582515,64372,86,0.0,1.0,0.0
1150584434,581756,49145,0.0,0.0,0.0
1146450638,588044,1464,0.0,1.0,0.0
1146377954,588144,1357,0.0,1.0,0.0
1153739698,74892,246,0.0,1.0,0.0
1153984950,1597616,32857,0.0,1.0,0.0
1148858966,598824,6154,0.0,1.0,0.0
1154333795,589172,39267,1.0,0.0,0.0
1137055545,2096416,2615,0.0,0.0,0.0
1139402392,559436,2073,1.0,0.0,0.0
1151715541,79264,64,0.0,1.0,0.0
1152512541,0,2,0.0,1.0,0.0
1151648379,79252,59,0.0,1.0,0.0
1145105075,585908,26467,1.0,0.0,0.0
1145371797,600788,48729,0.0,1.0,0.0
1151741271,79320,62,0.0,1.0,0.0
1150126000,1613528,44792,0.0,1.0,0.0
1151557410,598124,32732,0.0,1.0,0.0
1150932897,0,2,0.0,1.0,0.0
1153233871,0,2,0.0,1.0,0.0
1146731859,68604,3811,0.0,0.0,0.0
1147964906,582940,15935,0.0,1.0,0.0
1154447113,1399852,34331,0.0,1.0,0.0
1150556874,617068,39635,0.0,1.0,0.0
1147673597,578640,40435,1.0,0.0,0.0
1150983425,1554696,37348,0.0,1.0,0.0
1151732557,25676,74,0.0,1.0,0.0
1151049516,580924,38339,1.0,0.0,0.0
1151914034,71528,427,0.0,1.0,0.0
1146178344,582112,31534,1.0,0.0,0.0
1147594853,619552,49511,1.0,0.0,0.0
1150449047,72732,1849,0.0,1.0,0.0
1148518475,76564,1861,0.0,1.0,0.0
1152862299,596788,40816,0.0,1.0,0.0
1149484339,616040,24035,0.0,1.0,0.0
1145245156,599988,52700,0.0,1.0,0.0
1146757188,63840,199,0.0,1.0,0.0
1150984163,81660,5309,0.0,1.0,0.0
1145253552,606312,48758,0.0,1.0,0.0
1149413140,614628,21985,0.0,1.0,0.0
1152377067,620560,31368,0.0,1.0,0.0
1152184390,593476,34048,0.0,1.0,0.0
1151505841,594744,36512,0.0,1.0,0.0
1151697832,1601988,33368,0.0,1.0,0.0
1153061618,594452,36628,0.0,1.0,0.0
1153059526,628224,38592,0.0,1.0,0.0
1146667893,85248,5728,0.0,0.0,0.0
1151163600,1554264,34820,0.0,1.0,0.0
1151439000,85056,64,0.0,1.0,0.0
1145177320,573296,30302,0.0,0.0,0.0
1146434835,163248,2154,0.0,1.0,0.0
1140282052,0,1,1.0,0.0,0.0
1151754979,79216,63,0.0,1.0,0.0
1145304078,629808,64144,0.0,0.0,0.0
1154588993,1388880,33348,0.0,1.0,0.0
1145180529,579296,29945,1.0,0.0,0.0
1146182126,65656,1894,0.0,0.0,0.0
1139437511,552196,2204,1.0,0.0,0.0
1151303391,65748,1853,0.0,0.0,0.0
1136281692,57180,1850,1.0,0.0,0.0
1145564843,585180,64832,1.0,0.0,0.0
1152345615,81492,2699,0.0,1.0,0.0
1148457582,615012,37197,0.0,1.0,0.0
1151725596,25680,64,0.0,1.0,0.0
1150822255,597792,46516,0.0,1.0,0.0
1148350775,1326512,28107,0.0,1.0,0.0
1146666573,574104,27480,0.0,0.0,0.0
1146013793,583096,28089,0.0,0.0,0.0
1140278925,566512,24828,1.0,0.0,0.0
1144395889,582420,31671,1.0,0.0,0.0
1142780368,573396,25109,1.0,0.0,0.0
1153108395,599136,45656,0.0,1.0,0.0
1153736351,25660,48,0.0,1.0,0.0
1153731914,85200,247,0.0,1.0,0.0
1136977627,0,2,0.0,0.0,0.0
1145371775,584208,54552,0.0,0.0,0.0
1150934872,0,2,0.0,1.0,0.0
1152082621,600588,37536,0.0,1.0,0.0
1145247385,597964,56494,0.0,1.0,0.0
1152991076,1603172,35707,0.0,1.0,0.0
1145337504,585428,60760,0.0,0.0,0.0
1149893431,598640,44327,0.0,1.0,0.0
1149388699,616016,20118,0.0,1.0,0.0
1140851390,0,2,1.0,0.0,0.0
1151646840,20300,51,1.0,0.0,0.0
1139336090,551960,3519,1.0,0.0,0.0
1153734776,80252,429,0.0,1.0,0.0
1149512117,581752,43723,0.0,0.0,0.0
1150919756,0,2,0.0,1.0,0.0
1149608226,592984,33314,0.0,1.0,0.0
1150439714,0,13,1.0,0.0,0.0
1143844376,559844,10706,1.0,0.0,0.0
1150969225,77792,2419,0.0,1.0,0.0
1151746335,20280,61,1.0,0.0,0.0
1142982570,577260,46097,1.0,0.0,0.0
1151693478,68344,88,0.0,1.0,0.0
1147853172,592264,43886,0.0,1.0,0.0
1146180651,61864,3684,1.0,0.0,0.0
1150814900,596968,39415,0.0,1.0,0.0
1145887804,582644,35003,1.0,0.0,0.0
1144522890,1226612,37168,0.0,1.0,0.0
1154511626,25680,80,0.0,1.0,0.0
1150983421,81656,2769,0.0,1.0,0.0
1152691385,1566676,34874,0.0,1.0,0.0
1151302053,72832,1851,0.0,1.0,0.0
1151736803,66408,64,0.0,1.0,0.0
1152794379,595572,45036,0.0,1.0,0.0
1151648076,20316,61,1.0,0.0,0.0
1151630634,25632,64,0.0,1.0,0.0
1150814984,593776,42806,0.0,1.0,0.0
1150059559,581624,47714,1.0,0.0,0.0
1151736370,25664,71,0.0,1.0,0.0
1149661788,1222716,29941,0.0,1.0,0.0
1150810702,53592,3606,0.0,1.0,0.0
1147364841,594648,20574,0.0,1.0,0.0
1151727518,25696,66,0.0,1.0,0.0
1150932083,0,2,0.0,1.0,0.0
1153131315,595520,39478,0.0,1.0,0.0
1151791886,79240,91,0.0,1.0,0.0
1150032583,592460,43213,0.0,1.0,0.0
1151436023,68896,57,0.0,1.0,0.0
1149433803,616044,17424,0.0,1.0,0.0
1151304975,584544,43011,1.0,0.0,0.0
1148114109,583460,16414,0.0,1.0,0.0
1140676663,568328,35628,1.0,0.0,0.0
1148226442,71748,1850,0.0,1.0,0.0
1151313768,630896,34582,0.0,1.0,0.0
1151643092,25660,46,0.0,1.0,0.0
1150575080,594624,42969,0.0,1.0,0.0
1150924391,0,2,0.0,1.0,0.0
1140091024,568508,25587,1.0,0.0,0.0
1149491943,0,1,0.0,1.0,0.0
1150967839,0,2,0.0,1.0,0.0
1151701663,68876,52,0.0,1.0,0.0
1149405461,617312,23053,0.0,1.0,0.0
1151303935,581528,49223,0.0,0.0,0.0
1148940714,599004,5944,0.0,1.0,0.0
1145104614,572580,27266,0.0,0.0,0.0
1151792489,71272,93,0.0,0.0,0.0
1149959224,596012,46405,0.0,1.0,0.0
1145372097,583420,53478,0.0,0.0,0.0
1151500255,607500,36218,0.0,1.0,0.0
1152446811,0,2,0.0,1.0,0.0
1150072363,72176,168,0.0,1.0,0.0
1148319405,107928,4105,0.0,1.0,0.0
1156142444,77256,1884,0.0,0.0,0.0
1151712869,85584,68,0.0,1.0,0.0
1149791960,617408,20613,0.0,1.0,0.0
1153228318,596268,39513,0.0,1.0,0.0
1151492684,1557480,35226,0.0,1.0,0.0
1154588999,1585668,35392,0.0,1.0,0.0
1153107857,601880,38530,0.0,1.0,0.0
1139605222,571388,38028,1.0,0.0,0.0
1149673472,616500,29926,0.0,1.0,0.0
1151717619,79376,66,0.0,1.0,0.0
1148065588,86628,7683,0.0,1.0,0.0
1152784262,1781632,38469,0.0,1.0,0.0
1151627943,79244,67,0.0,1.0,0.0
1151726322,82292,956,0.0,1.0,0.0
1145179022,565160,25976,1.0,0.0,0.0
1153748517,80248,445,0.0,1.0,0.0
1151439003,25636,57,0.0,1.0,0.0
1148100296,81760,5599,0.0,1.0,0.0
1145332716,607324,52717,0.0,1.0,0.0
1151734611,74920,59,0.0,1.0,0.0
1147399537,602376,19273,0.0,1.0,0.0
1152189370,596008,42600,0.0,1.0,0.0
1151302756,65780,1853,0.0,0.0,0.0
1145875462,584496,29474,0.0,0.0,0.0
1152571733,102404,1969,0.0,1.0,0.0
1146327065,1270284,26391,0.0,1.0,0.0
1151654055,20328,53,0.0,0.0,0.0
1139472605,555024,7117,1.0,0.0,0.0
1140601629,567464,30983,1.0,0.0,0.0
1140108970,569564,40035,1.0,0.0,0.0
1146581887,572016,30820,1.0,0.0,0.0
1140985588,568348,29637,1.0,0.0,0.0
1151648421,20320,57,0.0,0.0,0.0
1140130943,566604,27809,1.0,0.0,0.0
1151932817,606576,35944,0.0,1.0,0.0
1147302279,580160,19480,0.0,1.0,0.0
1147676745,593020,40797,0.0,1.0,0.0
1149622402,615216,34723,0.0,1.0,0.0
1151425755,106656,2498,0.0,1.0,0.0
1139762696,572616,26909,1.0,0.0,0.0
1150850266,608544,45197,0.0,1.0,0.0
1139462733,552200,7694,1.0,0.0,0.0
1146449481,587860,1480,0.0,1.0,0.0
1150106966,593412,45732,0.0,1.0,0.0
1149275737,61804,1854,0.0,0.0,0.0
1146417703,588260,3046,0.0,1.0,0.0
1158126160,1745808,55995,0.0,0.0,0.0
1152702220,2400332,5077,0.0,1.0,0.0
1145723301,581724,26952,0.0,0.0,0.0
1149606962,72720,1852,0.0,1.0,0.0
1147680419,597452,41674,0.0,1.0,0.0
1151730426,57404,62,0.0,0.0,0.0
1148343042,1356456,47522,0.0,1.0,0.0
1151721723,85248,64,0.0,1.0,0.0
1139570617,570888,31265,1.0,0.0,0.0
1149823927,615056,19723,0.0,1.0,0.0
1152702222,78836,76,0.0,1.0,0.0
1152183660,592096,30130,0.0,1.0,0.0
1150592837,601428,33309,1.0,0.0,0.0
1150447943,72640,1852,0.0,1.0,0.0
1151792499,71296,97,1.0,0.0,0.0
1151916528,62900,66,0.0,0.0,0.0
1145521697,604252,49728,0.0,1.0,0.0
1150502444,613976,24569,0.0,1.0,0.0
1151643097,74844,81,0.0,1.0,0.0
1149506353,583744,58282,0.0,0.0,0.0
1148882700,598992,6025,0.0,1.0,0.0
1153733017,20284,49,1.0,0.0,0.0
1151400883,595076,50337,0.0,0.0,0.0
1153074158,596876,173207,0.0,1.0,0.0
1151262976,933176,1482,0.0,1.0,0.0
1139958990,568220,25690,1.0,0.0,0.0
1153736363,80236,440,0.0,1.0,0.0
1151713628,68960,65,0.0,1.0,0.0
1153224571,595608,46639,0.0,1.0,0.0
1151304939,72744,1853,0.0,1.0,0.0
1145332345,653052,51841,0.0,1.0,0.0
1152926324,593092,39318,0.0,1.0,0.0
1149329068,597780,44474,0.0,1.0,0.0
1151693045,1581424,30169,0.0,1.0,0.0
1151749499,25668,66,0.0,1.0,0.0
1152344983,81628,4834,0.0,1.0,0.0
1151602797,595252,47083,1.0,0.0,0.0
1154356658,596812,37152,0.0,1.0,0.0
1151697815,1758848,14821,0.0,1.0,0.0
1139504921,571664,34775,1.0,0.0,0.0
1151741270,75420,66,0.0,1.0,0.0
1139347719,555008,3391,1.0,0.0,0.0
1140554561,567956,39268,1.0,0.0,0.0
1151722144,25668,63,0.0,1.0,0.0
1149853425,618548,22175,0.0,1.0,0.0
1153723396,71216,9083,0.0,0.0,0.0
1145591534,599836,55002,0.0,1.0,0.0
1145875465,578972,27664,0.0,0.0,0.0
1152338711,101252,5732,0.0,1.0,0.0
1153725828,64256,57,0.0,0.0,0.0
1136493895,647140,51440,1.0,0.0,0.0
1151791169,74332,102,0.0,1.0,0.0
1146581886,577764,31854,0.0,0.0,0.0
1148657608,598948,6076,0.0,1.0,0.0
1151086444,580512,48502,1.0,0.0,0.0
1150819699,71800,1851,0.0,1.0,0.0
1145540219,1391096,29880,0.0,1.0,0.0
1150091440,72260,167,0.0,1.0,0.0
1152343183,596968,36679,0.0,1.0,0.0
1151309917,577200,13798,0.0,0.0,0.0
1146193837,595400,25854,0.0,1.0,0.0
1151750800,69452,65,0.0,1.0,0.0
1152143654,170660,670,0.0,1.0,0.0
1146182842,72808,3683,0.0,1.0,0.0
1145231212,592112,63772,0.0,0.0,0.0
1149491671,618460,25796,0.0,1.0,0.0
1146049524,71752,1849,0.0,1.0,0.0
1150813254,598916,43685,0.0,1.0,0.0
1145372095,585428,67079,0.0,0.0,0.0
1150966690,36428,1,0.0,1.0,0.0
1150984147,1384520,38152,0.0,1.0,0.0
1147973683,0,2,0.0,1.0,0.0
1151551879,600628,33020,0.0,1.0,0.0
1151500258,599012,32779,0.0,1.0,0.0
1148954164,600920,6197,0.0,1.0,0.0
1146264176,60976,1853,1.0,0.0,0.0
1147404325,63948,1855,1.0,0.0,0.0
1148113198,580692,16031,0.0,1.0,0.0
1153740828,67576,53,0.0,1.0,0.0
1145482674,591780,54389,0.0,0.0,0.0
1151737939,85616,73,0.0,1.0,0.0
1151815069,60820,955,0.0,0.0,0.0
1153743433,85276,56,0.0,1.0,0.0
1151435605,72324,52,0.0,1.0,0.0
1149385220,620380,17633,0.0,1.0,0.0
1140836543,590284,26029,1.0,0.0,0.0
1149748729,613376,22002,0.0,1.0,0.0
1149450807,607640,40814,0.0,1.0,0.0
1151078011,1636072,38474,0.0,1.0,0.0
1153734773,80232,252,0.0,1.0,0.0
1148318632,1183064,31286,0.0,1.0,0.0
1153984531,111188,2600,0.0,1.0,0.0
1147376583,584576,18057,0.0,1.0,0.0
1137048156,630740,1710,0.0,0.0,0.0
1151304498,593088,44610,0.0,0.0,0.0
1149486198,614036,24882,0.0,1.0,0.0
1152698410,143392,671,0.0,1.0,0.0
1151944637,600672,37668,0.0,1.0,0.0
1151304958,583124,44574,1.0,0.0,0.0
1147885407,61460,55,1.0,0.0,0.0
1146448607,588268,1873,0.0,1.0,0.0
1151569247,16420,81,1.0,0.0,0.0
1151609369,615180,39561,0.0,1.0,0.0
1146417113,587640,2169,0.0,1.0,0.0
1150735596,43900,3606,0.0,0.0,0.0
1151792493,20720,99,0.0,1.0,0.0
1154328606,589296,173416,0.0,1.0,0.0
1152172024,596196,36551,0.0,1.0,0.0
1151266959,593380,39739,0.0,1.0,0.0
1145887800,576960,31453,0.0,0.0,0.0
1152171310,25684,74,0.0,1.0,0.0
1145253852,599676,53514,0.0,1.0,0.0
1152340641,81508,10185,0.0,1.0,0.0
1151305425,75172,1850,0.0,1.0,0.0
1139099152,570892,66994,1.0,0.0,0.0
1153228321,595744,40885,0.0,1.0,0.0
1144597962,60916,1852,0.0,0.0,0.0
1153753855,597072,42928,0.0,1.0,0.0
1151624148,20740,79,0.0,1.0,0.0
1140138996,0,2,1.0,0.0,0.0
1152904480,592444,43826,0.0,1.0,0.0
1152609902,1590812,34963,0.0,1.0,0.0
1151652358,1217380,31116,0.0,1.0,0.0
1144825741,287088,3099,0.0,0.0,0.0
1147407801,55984,63,0.0,0.0,0.0
1147674723,598400,40347,0.0,1.0,0.0
1148063668,20724,48,0.0,1.0,0.0
1150970367,72564,2419,0.0,1.0,0.0
1153126003,591704,40170,0.0,1.0,0.0
1145994865,572176,27936,1.0,0.0,0.0
1145518947,600600,52135,0.0,1.0,0.0
1147680212,607300,43824,0.0,1.0,0.0
1144825736,300132,2924,0.0,1.0,0.0
1147676733,599648,37649,0.0,1.0,0.0
1147724611,584496,24639,0.0,1.0,0.0
1151721303,67624,63,0.0,1.0,0.0
1150070702,72228,169,0.0,1.0,0.0
1146326752,1254768,26558,0.0,1.0,0.0
1150036995,581576,51231,1.0,0.0,0.0
1148065585,0,2,0.0,1.0,0.0
1150829709,597640,43959,0.0,1.0,0.0
1149744333,617132,37449,0.0,1.0,0.0
1148853566,1364392,28842,0.0,1.0,0.0
1153232311,1595228,36278,0.0,1.0,0.0
1152042745,1596984,27948,0.0,1.0,0.0
1140643124,569016,43768,1.0,0.0,0.0
1149673484,0,1,0.0,1.0,0.0
1154024819,598152,41518,0.0,1.0,0.0
1146222921,599632,24237,0.0,1.0,0.0
1140104187,568712,49954,1.0,0.0,0.0
1151784316,1071348,5345,0.0,1.0,0.0
1151720544,68900,84,0.0,1.0,0.0
1147300453,584000,26019,0.0,1.0,0.0
1139548434,0,2,1.0,0.0,0.0
1150100042,618160,22964,0.0,1.0,0.0
1151652011,20308,56,0.0,0.0,0.0
1150818811,61904,1852,0.0,0.0,0.0
1150573177,606556,42020,0.0,1.0,0.0
1146412422,0,13,0.0,1.0,0.0
1151700899,20716,77,0.0,1.0,0.0
1151618775,60896,80,0.0,1.0,0.0
1154511626,1758448,34536,0.0,1.0,0.0
1151645767,25652,57,0.0,1.0,0.0
1149576196,580572,37092,0.0,0.0,0.0
1154025365,592380,39976,0.0,1.0,0.0
1149501421,75244,1851,0.0,1.0,0.0
1153731927,80204,431,0.0,1.0,0.0
1148835700,598840,5714,0.0,1.0,0.0
1147409511,63064,110,0.0,0.0,0.0
1145532740,582292,24505,0.0,1.0,0.0
1151713990,79260,66,0.0,1.0,0.0
1147298562,570544,21971,0.0,0.0,0.0
1150815644,72800,1851,0.0,1.0,0.0
1153111546,592212,40688,0.0,1.0,0.0
1150607136,597836,43785,0.0,1.0,0.0
1142834872,552428,83292,1.0,0.0,0.0
1151265946,63480,1852,0.0,0.0,0.0
1145890374,601332,28608,0.0,1.0,0.0
1153808182,592176,40667,0.0,1.0,0.0
1145723291,596452,23051,0.0,1.0,0.0
1149701764,1596320,38346,0.0,1.0,0.0
1145656372,571244,25663,0.0,0.0,0.0
1148949808,598804,6405,0.0,1.0,0.0
1148113201,583260,18714,0.0,1.0,0.0
1146327072,1255920,26859,0.0,1.0,0.0
1147984243,0,1,0.0,1.0,0.0
1139455787,558768,2429,1.0,0.0,0.0
1147966276,1099476,8270,0.0,1.0,0.0
1153175777,75560,1850,0.0,1.0,0.0
1145882093,579332,25828,1.0,0.0,0.0
1153737915,20320,72,1.0,0.0,0.0
1154584456,1582536,35490,0.0,1.0,0.0
1150645518,611160,40581,0.0,1.0,0.0
1150794873,53596,3606,0.0,1.0,0.0
1148338180,82812,351,0.0,1.0,0.0
1149490508,611136,10485,0.0,1.0,0.0
1145875482,594516,27701,0.0,1.0,0.0
1149886886,584620,46090,1.0,0.0,0.0
1149796729,615988,23508,0.0,1.0,0.0
1146182124,63096,3682,0.0,0.0,0.0
1149957663,0,2,0.0,1.0,0.0
1145882138,585548,26749,0.0,1.0,0.0
1141524113,68484,81,1.0,0.0,0.0
1154443242,81520,1882,0.0,1.0,0.0
1151013236,593052,37540,1.0,0.0,0.0
1149594308,63872,198,0.0,1.0,0.0
1149748729,615496,22832,0.0,1.0,0.0
1147400300,594552,21874,0.0,0.0,0.0
1153915681,595716,173676,0.0,1.0,0.0
1152300052,1573928,32225,0.0,1.0,0.0
1149574115,581720,40103,1.0,0.0,0.0
1147302284,1095716,5932,0.0,1.0,0.0
1146413154,588100,1477,0.0,1.0,0.0
1147987605,613416,35304,0.0,1.0,0.0
1140851392,0,1,1.0,0.0,0.0
1147733800,1213764,31131,0.0,1.0,0.0
1154511628,130980,2055,0.0,1.0,0.0
1149744733,932348,18281,0.0,1.0,0.0
1146415278,588280,1908,0.0,1.0,0.0
1150502441,614236,23477,0.0,1.0,0.0
1149661535,63844,189,0.0,1.0,0.0
1147961593,1556336,35605,0.0,1.0,0.0
1149706537,592264,33158,0.0,1.0,0.0
1152739434,581620,48423,0.0,0.0,0.0
1151713175,74836,78,0.0,1.0,0.0
1146415395,588140,1568,0.0,1.0,0.0
1150795530,53580,3607,0.0,1.0,0.0
1149909101,1597540,69780,0.0,1.0,0.0
1136977612,0,1,0.0,0.0,0.0
1152029987,75452,225,0.0,1.0,0.0
1144505462,584440,31344,1.0,0.0,0.0
1149271903,602764,43861,0.0,1.0,0.0
1148057706,117696,959,0.0,1.0,0.0
1151643085,25660,56,0.0,1.0,0.0
1150797323,53556,3607,0.0,1.0,0.0
1151745409,20312,71,1.0,0.0,0.0
1149592610,595096,36358,0.0,1.0,0.0
1152543627,107672,184,0.0,1.0,0.0
1152512545,0,2,0.0,1.0,0.0
1146412394,588080,1570,0.0,1.0,0.0
1151941438,80592,192,0.0,1.0,0.0
1148853915,1050144,19051,0.0,1.0,0.0
1154615297,1447956,23328,0.0,1.0,0.0
1151452561,1540528,50607,0.0,0.0,0.0
1153724057,74380,243,0.0,1.0,0.0
1146283376,619384,30311,0.0,1.0,0.0
1149565008,615092,25227,0.0,1.0,0.0
1147297116,574528,25815,0.0,0.0,0.0
1145905683,581732,24666,0.0,1.0,0.0
1152340334,105064,4033,0.0,1.0,0.0
1145723775,577160,31979,0.0,0.0,0.0
1145591539,662860,52374,0.0,1.0,0.0
1151644973,76716,116,0.0,1.0,0.0
1151309430,592016,40255,0.0,1.0,0.0
1148683623,598884,6418,0.0,1.0,0.0
1147411938,79276,82,0.0,1.0,0.0
1149822321,619464,24953,0.0,1.0,0.0
1151646554,71392,57,0.0,1.0,0.0
1146444690,588024,1653,0.0,1.0,0.0
1149495500,612924,45110,0.0,1.0,0.0
1146222859,598112,25964,0.0,1.0,0.0
1153730838,80184,432,0.0,1.0,0.0
1146666610,570432,30458,1.0,0.0,0.0
1151743462,79248,73,0.0,1.0,0.0
1154328608,569448,173127,0.0,0.0,0.0
1147269002,577588,27269,0.0,0.0,0.0
1150849978,600872,47841,0.0,1.0,0.0
1150050652,587060,49462,1.0,0.0,0.0
1151749960,79268,69,0.0,1.0,0.0
1148338547,933064,1724,0.0,1.0,0.0
1136297739,60500,1853,1.0,0.0,0.0
1145656353,600660,25608,0.0,1.0,0.0
