SubmitTime,UserID,Used Memory,OrigSiteID,GroupID,RunTime
1151442849,U256,626752,clrlcgce03,G3,29273
1151442856,U256,603716,clrlcgce03,G3,35515
1151443161,U256,596020,clrlcgce03,G3,33480
1151443790,U256,1550068,clrlcgce03,G3,29126
1151443845,U256,112204,clrlcgce03,G3,1911
1151443845,U256,1593000,clrlcgce03,G3,37091
1151444091,U256,1556860,clrlcgce03,G3,36896
1151444226,U256,1582076,clrlcgce03,G3,36676
1151444243,U256,1061404,clrlcgce03,G3,5349
1151444246,U256,1569284,clrlcgce03,G3,34848
1151444571,U256,597904,clrlcgce03,G3,42203
1151445414,U256,596588,clrlcgce03,G3,35547
1151446335,U256,602808,clrlcgce03,G3,34264
1151446671,U256,25680,clrlcgce03,G3,52
1151446671,U256,25664,clrlcgce03,G3,60
1151446728,U256,603884,clrlcgce03,G3,32166
1151447902,U256,639888,clrlcgce03,G3,33434
1151447978,U256,595624,clrlcgce03,G3,35419
1151448069,U256,595292,clrlcgce03,G3,33485
1151448682,U256,1581424,clrlcgce03,G3,28667
1151451416,U1004S0,580400,clrlcgce01,G3,42350
1151451420,U1004S0,583136,clrlcgce01,G3,36903
1151451420,U1004S0,582104,clrlcgce01,G3,41945
1151451420,U1004S0,580464,clrlcgce01,G3,37898
1151451837,U1004S0,617432,clrlcgce01,G3,37822
1151451841,U1004S0,594016,clrlcgce01,G3,37823
1151451841,U1004S0,581764,clrlcgce01,G3,40923
1151451841,U1004S0,582552,clrlcgce01,G3,37453
1151451843,U1004S0,581968,clrlcgce01,G3,37766
1151452195,U1004S0,585944,clrlcgce01,G3,38084
1151452197,U1004S0,587832,clrlcgce01,G3,39850
1151452557,U1004S0,1553800,clrlcgce01,G3,51917
1151452558,U1004S0,84396,clrlcgce01,G3,888
1151452558,U1004S0,1569660,clrlcgce01,G3,48493
1151452561,U1004S0,1540528,clrlcgce01,G3,50607
1151452561,U1004S0,590824,clrlcgce01,G3,37411
1151452562,U1004S0,604416,clrlcgce01,G3,38843
1151452564,U1004S0,20292,clrlcgce01,G3,58
1151452916,U1004S0,1546028,clrlcgce01,G3,52963
1151452918,U1004S0,1549452,clrlcgce01,G3,50045
1151457204,U1004S0,53868,clrlcgce01,G3,57
1151457505,U1004S0,64192,clrlcgce01,G3,64
1151457507,U1004S0,20292,clrlcgce01,G3,56
1151457507,U1004S0,581924,clrlcgce01,G3,41020
1151457512,U2006S1,582468,clrlcgce02,G3,38374
1151457514,U2006S1,580744,clrlcgce02,G3,40627
1151457864,U1004S0,584476,clrlcgce01,G3,39888
1151457864,U1004S0,582544,clrlcgce01,G3,40301
1151457864,U1004S0,601264,clrlcgce01,G3,39270
1151457872,U2006S1,578016,clrlcgce02,G3,37686
1151457872,U2006S1,580984,clrlcgce02,G3,36637
1151457872,U2006S1,581436,clrlcgce02,G3,36924
1151457874,U2006S1,580516,clrlcgce02,G3,35513
1151457874,U2006S1,580492,clrlcgce02,G3,39151
1151457875,U2006S1,20280,clrlcgce02,G3,53
1151457876,U2006S1,581824,clrlcgce02,G3,40277
1151458196,U1004S0,64260,clrlcgce01,G3,56
1151458199,U1004S0,20324,clrlcgce01,G3,50
1151458201,U2006S1,606440,clrlcgce02,G3,173160
1151458202,U2006S1,583836,clrlcgce02,G3,39560
1151458202,U2006S1,580508,clrlcgce02,G3,41141
1151458205,U2006S1,583620,clrlcgce02,G3,39171
1151458206,U2006S1,593940,clrlcgce02,G3,41465
1151458207,U2006S1,20328,clrlcgce02,G3,55
1151458502,U2006S1,581728,clrlcgce02,G3,42174
1151458502,U2006S1,581768,clrlcgce02,G3,41437
1151458502,U2006S1,64232,clrlcgce02,G3,55
1151458505,U2006S1,64264,clrlcgce02,G3,53
1151458505,U2006S1,20328,clrlcgce02,G3,53
1151458505,U2006S1,59608,clrlcgce02,G3,54
1151481418,U1004S0,20280,clrlcgce01,G3,55
1151481418,U1004S0,580100,clrlcgce01,G3,39053
1151481418,U1004S0,582660,clrlcgce01,G3,40061
1151481420,U1004S0,580752,clrlcgce01,G3,37863
1151481420,U1004S0,52516,clrlcgce01,G3,56
1151481420,U1004S0,20292,clrlcgce01,G3,50
1151481422,U1004S0,582232,clrlcgce01,G3,37086
1151482017,U1004S0,20292,clrlcgce01,G3,68
1151482021,U1004S0,591464,clrlcgce01,G3,40396
1151482021,U1004S0,582612,clrlcgce01,G3,39480
1151482021,U1004S0,587020,clrlcgce01,G3,38311
1151482023,U1004S0,599004,clrlcgce01,G3,42283
1151482025,U1004S0,581764,clrlcgce01,G3,41034
1151482025,U1004S0,579840,clrlcgce01,G3,38221
1151484447,U256,597656,clrlcgce03,G3,35253
1151484747,U256,594564,clrlcgce03,G3,32149
1151484751,U256,601408,clrlcgce03,G3,32893
1151484751,U256,594924,clrlcgce03,G3,33080
1151484751,U256,597640,clrlcgce03,G3,31472
1151485108,U256,593168,clrlcgce03,G3,32393
1151485108,U256,605788,clrlcgce03,G3,32776
1151485108,U256,593980,clrlcgce03,G3,34117
1151485110,U256,595252,clrlcgce03,G3,34425
1151485407,U256,25692,clrlcgce03,G3,54
1151485407,U256,25668,clrlcgce03,G3,59
1151485408,U256,595584,clrlcgce03,G3,33685
1151485707,U256,597848,clrlcgce03,G3,32709
1151485711,U256,617604,clrlcgce03,G3,30667
1151485711,U256,595212,clrlcgce03,G3,35495
1151485711,U256,593680,clrlcgce03,G3,32093
1151485713,U256,597824,clrlcgce03,G3,35153
1151486008,U256,595012,clrlcgce03,G3,32173
1151486010,U256,595376,clrlcgce03,G3,36578
1151488379,U256,594776,clrlcgce03,G3,33358
1151488379,U256,595236,clrlcgce03,G3,32751
1151488679,U256,605420,clrlcgce03,G3,33686
1151488681,U256,599176,clrlcgce03,G3,37975
1151488979,U256,595580,clrlcgce03,G3,33182
1151488979,U256,598088,clrlcgce03,G3,36235
1151492013,U256,1587464,clrlcgce03,G3,30858
1151492018,U256,71616,clrlcgce03,G3,962
1151492018,U256,1597084,clrlcgce03,G3,35833
1151492018,U256,1598280,clrlcgce03,G3,38034
1151492021,U256,1586680,clrlcgce03,G3,29699
1151492021,U256,1590348,clrlcgce03,G3,36745
1151492021,U256,1596476,clrlcgce03,G3,30488
1151492023,U256,1577864,clrlcgce03,G3,34785
1151492024,U256,1564248,clrlcgce03,G3,35206
1151492024,U256,1595980,clrlcgce03,G3,34997
1151492025,U256,1561764,clrlcgce03,G3,34354
1151492252,U256,1592872,clrlcgce03,G3,34726
1151492257,U256,1583148,clrlcgce03,G3,28326
1151492257,U256,1588780,clrlcgce03,G3,28841
1151492257,U256,1546904,clrlcgce03,G3,34255
1151492260,U256,1566756,clrlcgce03,G3,34282
1151492260,U256,1528580,clrlcgce03,G3,34407
1151492260,U256,1556476,clrlcgce03,G3,34097
1151492262,U256,1567772,clrlcgce03,G3,34859
1151492262,U256,1564880,clrlcgce03,G3,34284
1151492262,U256,1775276,clrlcgce03,G3,30769
1151492265,U256,1584104,clrlcgce03,G3,34755
1151492265,U256,1554624,clrlcgce03,G3,34094
1151492265,U256,1596108,clrlcgce03,G3,34481
1151492673,U256,1569736,clrlcgce03,G3,35213
1151492678,U256,1530548,clrlcgce03,G3,34100
1151492678,U256,1551020,clrlcgce03,G3,34307
1151492678,U256,1553640,clrlcgce03,G3,34659
1151492680,U256,1553664,clrlcgce03,G3,34252
1151492681,U256,1562784,clrlcgce03,G3,34905
1151492681,U256,1561780,clrlcgce03,G3,34653
1151492683,U256,1533268,clrlcgce03,G3,35003
1151492684,U256,1557480,clrlcgce03,G3,35226
1151492684,U256,1553204,clrlcgce03,G3,34099
1151492685,U256,1574088,clrlcgce03,G3,34729
1151492686,U256,1555180,clrlcgce03,G3,35123
1151492686,U256,1560828,clrlcgce03,G3,35281
1151492688,U256,1557216,clrlcgce03,G3,35555
1151492688,U256,1555736,clrlcgce03,G3,40989
1151496134,U256,1570592,clrlcgce03,G3,36371
1151496613,U256,608888,clrlcgce03,G3,32990
1151496613,U256,602200,clrlcgce03,G3,33625
1151496974,U256,596804,clrlcgce03,G3,32775
1151496977,U256,595148,clrlcgce03,G3,33858
1151496977,U256,618652,clrlcgce03,G3,34589
1151496977,U256,595824,clrlcgce03,G3,33385
1151497394,U256,601096,clrlcgce03,G3,37457
1151497397,U256,598828,clrlcgce03,G3,29956
1151497397,U256,595548,clrlcgce03,G3,34156
1151497398,U256,25656,clrlcgce03,G3,48
1151497401,U256,25664,clrlcgce03,G3,48
1151497401,U256,1120032,clrlcgce03,G3,36018
1151497402,U256,25660,clrlcgce03,G3,50
1151497814,U256,25680,clrlcgce03,G3,50
1151497818,U256,25680,clrlcgce03,G3,47
1151497818,U256,593616,clrlcgce03,G3,31988
1151497818,U256,633472,clrlcgce03,G3,33566
1151497820,U256,593804,clrlcgce03,G3,31671
1151497820,U256,604280,clrlcgce03,G3,30123
1151498207,U256,595272,clrlcgce03,G3,34220
1151498209,U256,595628,clrlcgce03,G3,36969
1151498213,U256,595788,clrlcgce03,G3,33842
1151498213,U256,594912,clrlcgce03,G3,37908
1151498213,U256,595776,clrlcgce03,G3,31578
1151498215,U256,595036,clrlcgce03,G3,32756
1151499948,U256,707608,clrlcgce03,G3,30529
1151499951,U256,595864,clrlcgce03,G3,33681
1151499951,U256,597072,clrlcgce03,G3,33289
1151499951,U256,594564,clrlcgce03,G3,32128
1151500248,U256,601336,clrlcgce03,G3,37029
1151500253,U256,603272,clrlcgce03,G3,34069
1151500253,U256,599720,clrlcgce03,G3,37609
1151500253,U256,594932,clrlcgce03,G3,34864
1151500255,U256,598892,clrlcgce03,G3,32212
1151500255,U256,607500,clrlcgce03,G3,36218
1151500255,U256,613680,clrlcgce03,G3,33330
1151500258,U256,593132,clrlcgce03,G3,34222
1151500258,U256,599012,clrlcgce03,G3,32779
1151500258,U256,25664,clrlcgce03,G3,61
1151500608,U256,79236,clrlcgce03,G3,63
1151500608,U256,68916,clrlcgce03,G3,56
1151500608,U256,593760,clrlcgce03,G3,37729
1151500611,U256,617496,clrlcgce03,G3,32788
1151500611,U256,596796,clrlcgce03,G3,32389
1151500611,U256,25696,clrlcgce03,G3,62
1151500613,U256,81864,clrlcgce03,G3,49
1151500613,U256,603648,clrlcgce03,G3,33679
1151500614,U256,594544,clrlcgce03,G3,31219
1151500615,U256,603504,clrlcgce03,G3,31118
1151500616,U256,595964,clrlcgce03,G3,34875
1151500907,U256,596040,clrlcgce03,G3,37976
1151500909,U256,25680,clrlcgce03,G3,50
1151500913,U256,594404,clrlcgce03,G3,33775
1151500913,U256,593752,clrlcgce03,G3,33748
1151500913,U256,594980,clrlcgce03,G3,31309
1151500915,U256,601976,clrlcgce03,G3,33698
1151502742,U256,603996,clrlcgce03,G3,32399
1151503041,U256,605532,clrlcgce03,G3,35226
1151503041,U256,596376,clrlcgce03,G3,29417
1151503041,U256,595404,clrlcgce03,G3,39381
1151503342,U256,603996,clrlcgce03,G3,34386
1151503342,U256,595484,clrlcgce03,G3,35569
1151503343,U256,595588,clrlcgce03,G3,32572
1151503346,U256,598204,clrlcgce03,G3,36448
1151503346,U256,599076,clrlcgce03,G3,32144
1151503346,U256,595960,clrlcgce03,G3,38919
1151503348,U256,611580,clrlcgce03,G3,34141
1151503348,U256,594484,clrlcgce03,G3,31128
1151503763,U256,596744,clrlcgce03,G3,33002
1151503767,U256,594196,clrlcgce03,G3,34074
1151503767,U256,595772,clrlcgce03,G3,37860
1151503767,U256,594140,clrlcgce03,G3,33590
1151503769,U256,592468,clrlcgce03,G3,32430
1151503770,U256,598604,clrlcgce03,G3,36776
1151503770,U256,601652,clrlcgce03,G3,37132
1151504182,U256,595900,clrlcgce03,G3,39941
1151504183,U256,592844,clrlcgce03,G3,33406
1151504183,U256,616128,clrlcgce03,G3,34666
1151504185,U256,599036,clrlcgce03,G3,34685
1151505840,U256,593980,clrlcgce03,G3,31389
1151505841,U256,600560,clrlcgce03,G3,33502
1151505841,U256,594744,clrlcgce03,G3,36512
1151505843,U256,604032,clrlcgce03,G3,35900
1151505843,U256,593536,clrlcgce03,G3,35860
1151505843,U256,622552,clrlcgce03,G3,33730
1151505845,U256,598252,clrlcgce03,G3,34353
1151505846,U256,595756,clrlcgce03,G3,29465
1151505846,U256,595952,clrlcgce03,G3,31030
1151505848,U256,592928,clrlcgce03,G3,31300
1151505848,U256,594444,clrlcgce03,G3,33877
1151506198,U256,592956,clrlcgce03,G3,35332
1151506203,U256,597712,clrlcgce03,G3,33113
1151506203,U256,593680,clrlcgce03,G3,30095
1151506203,U256,25696,clrlcgce03,G3,52
1151506206,U256,641152,clrlcgce03,G3,31226
1151506206,U256,635900,clrlcgce03,G3,33193
1151506206,U256,663388,clrlcgce03,G3,32871
1151506208,U256,713884,clrlcgce03,G3,31627
1151506208,U256,594208,clrlcgce03,G3,34795
1151506209,U256,25664,clrlcgce03,G3,60
1151507813,U256,25652,clrlcgce03,G3,59
1151508059,U256,593732,clrlcgce03,G3,34930
1151508064,U256,597864,clrlcgce03,G3,33291
1151508064,U256,596864,clrlcgce03,G3,35623
1151508064,U256,595032,clrlcgce03,G3,38604
1151508478,U256,601988,clrlcgce03,G3,31855
1151508479,U256,594356,clrlcgce03,G3,35849
1151508501,U256,596824,clrlcgce03,G3,33659
1151508555,U256,596964,clrlcgce03,G3,34107
1151509749,U256,595892,clrlcgce03,G3,33156
1151509943,U256,602488,clrlcgce03,G3,34094
1151511091,U256,593232,clrlcgce03,G3,35313
1151511091,U256,593428,clrlcgce03,G3,33576
1151511183,U256,598716,clrlcgce03,G3,37632
1151511542,U256,594532,clrlcgce03,G3,38056
1151511615,U256,597816,clrlcgce03,G3,36073
1151511630,U256,612456,clrlcgce03,G3,35510
1151511825,U256,593472,clrlcgce03,G3,32420
1151511869,U256,593996,clrlcgce03,G3,31470
1151512171,U256,592996,clrlcgce03,G3,34784
1151512177,U256,628036,clrlcgce03,G3,32793
1151512234,U256,591720,clrlcgce03,G3,31413
1151512591,U256,595220,clrlcgce03,G3,30910
1151512591,U256,596884,clrlcgce03,G3,36630
1151512625,U256,600236,clrlcgce03,G3,29816
1151512938,U256,593956,clrlcgce03,G3,34168
1151513323,U256,1563628,clrlcgce03,G3,35515
1151513525,U256,1572720,clrlcgce03,G3,35354
1151513567,U256,1571692,clrlcgce03,G3,35473
1151514245,U256,592820,clrlcgce03,G3,29432
1151514249,U256,617288,clrlcgce03,G3,40593
1151514604,U256,594292,clrlcgce03,G3,35079
1151514604,U256,595196,clrlcgce03,G3,31875
1151515967,U2006S1,1541760,clrlcgce02,G3,51484
1151515967,U2006S1,1556736,clrlcgce02,G3,49071
1151515967,U2006S1,20284,clrlcgce02,G3,53
1151516543,U2006S1,1537660,clrlcgce02,G3,51382
1151516543,U2006S1,1553624,clrlcgce02,G3,53213
1151516543,U2006S1,1536400,clrlcgce02,G3,52087
1151516545,U2006S1,1536888,clrlcgce02,G3,47000
1151516545,U2006S1,1556876,clrlcgce02,G3,54520
1151516900,U2006S1,1826932,clrlcgce02,G3,54185
1151516904,U2006S1,90928,clrlcgce02,G3,2332
1151516904,U2006S1,1550672,clrlcgce02,G3,54124
1151516904,U2006S1,2265132,clrlcgce02,G3,19645
1151517380,U2006S1,580420,clrlcgce02,G3,48038
1151517380,U2006S1,581812,clrlcgce02,G3,48776
1151517380,U2006S1,580572,clrlcgce02,G3,43731
1151517383,U2006S1,596160,clrlcgce02,G3,46307
1151517383,U2006S1,583168,clrlcgce02,G3,43354
1151517384,U2006S1,581748,clrlcgce02,G3,38644
1151517385,U2006S1,586012,clrlcgce02,G3,47086
1151517740,U2006S1,603312,clrlcgce02,G3,36922
1151517743,U2006S1,579888,clrlcgce02,G3,36713
1151520830,U2006S1,598492,clrlcgce02,G3,41515
1151521191,U2006S1,580936,clrlcgce02,G3,36222
1151521191,U2006S1,581116,clrlcgce02,G3,39269
1151521191,U2006S1,580696,clrlcgce02,G3,36491
1151521193,U2006S1,20296,clrlcgce02,G3,55
1151521491,U2006S1,55432,clrlcgce02,G3,55
1151521494,U2006S1,582516,clrlcgce02,G3,42751
1151521494,U2006S1,56824,clrlcgce02,G3,53
1151521495,U2006S1,64236,clrlcgce02,G3,58
1151521496,U2006S1,580588,clrlcgce02,G3,38581
1151521851,U2006S1,583756,clrlcgce02,G3,44402
1151521851,U2006S1,586516,clrlcgce02,G3,39894
1151521852,U2006S1,64184,clrlcgce02,G3,54
1151521853,U2006S1,56468,clrlcgce02,G3,52
1151521854,U2006S1,20256,clrlcgce02,G3,50
1151521856,U2006S1,20324,clrlcgce02,G3,50
1151522150,U2006S1,20320,clrlcgce02,G3,50
1151522152,U2006S1,55936,clrlcgce02,G3,53
1151534774,U256,600092,clrlcgce03,G3,37190
1151534774,U256,596008,clrlcgce03,G3,35694
1151535493,U256,629856,clrlcgce03,G3,34133
1151535493,U256,593912,clrlcgce03,G3,33127
1151535493,U256,600612,clrlcgce03,G3,36725
1151535495,U256,599172,clrlcgce03,G3,31051
1151535853,U256,601352,clrlcgce03,G3,35069
1151535857,U256,596948,clrlcgce03,G3,32888
1151535857,U256,601360,clrlcgce03,G3,32544
1151535857,U256,620484,clrlcgce03,G3,31252
1151535859,U256,608284,clrlcgce03,G3,35403
1151535859,U256,595600,clrlcgce03,G3,38050
1151536274,U256,594480,clrlcgce03,G3,35449
1151536274,U256,594588,clrlcgce03,G3,30640
1151536274,U256,601536,clrlcgce03,G3,34398
1151536276,U256,596528,clrlcgce03,G3,31916
1151536276,U256,594228,clrlcgce03,G3,31371
1151542276,U256,594972,clrlcgce03,G3,34267
1151542635,U256,596836,clrlcgce03,G3,37596
1151542996,U256,593284,clrlcgce03,G3,31233
1151543000,U256,594176,clrlcgce03,G3,33456
1151543000,U256,597368,clrlcgce03,G3,32388
1151543000,U256,599356,clrlcgce03,G3,32932
1151543003,U256,594044,clrlcgce03,G3,34099
1151543003,U256,593848,clrlcgce03,G3,34247
1151543003,U256,606220,clrlcgce03,G3,35917
1151543357,U256,1104848,clrlcgce03,G3,5371
1151543361,U256,592964,clrlcgce03,G3,36971
1151543362,U256,595080,clrlcgce03,G3,34057
1151543362,U256,593580,clrlcgce03,G3,31687
1151543365,U256,593852,clrlcgce03,G3,30335
1151543365,U256,599304,clrlcgce03,G3,36125
1151543365,U256,74840,clrlcgce03,G3,55
1151543367,U256,602264,clrlcgce03,G3,32740
1151543367,U256,593876,clrlcgce03,G3,31349
1151543367,U256,596728,clrlcgce03,G3,36650
1151543658,U256,598224,clrlcgce03,G3,32001
1151543663,U256,595292,clrlcgce03,G3,35063
1151543663,U256,594348,clrlcgce03,G3,31837
1151543663,U256,25640,clrlcgce03,G3,52
1151543666,U256,593012,clrlcgce03,G3,31128
1151543666,U256,25660,clrlcgce03,G3,58
1151543666,U256,601972,clrlcgce03,G3,33919
1151543670,U256,614416,clrlcgce03,G3,32744
1151543670,U256,592972,clrlcgce03,G3,32581
1151543670,U256,596936,clrlcgce03,G3,33079
1151543672,U256,596868,clrlcgce03,G3,35514
1151543672,U256,595108,clrlcgce03,G3,32173
1151543958,U256,1566784,clrlcgce03,G3,31233
1151543962,U256,1550216,clrlcgce03,G3,36256
1151543962,U256,1550500,clrlcgce03,G3,36497
1151543962,U256,1574512,clrlcgce03,G3,35900
1151543964,U256,1562872,clrlcgce03,G3,36010
1151549659,U256,600048,clrlcgce03,G3,36984
1151549662,U256,594048,clrlcgce03,G3,173393
1151550019,U256,594024,clrlcgce03,G3,33653
1151550019,U256,592796,clrlcgce03,G3,32411
1151550319,U256,606148,clrlcgce03,G3,34073
1151550321,U256,598764,clrlcgce03,G3,35111
1151551579,U256,597760,clrlcgce03,G3,31936
1151551579,U256,600168,clrlcgce03,G3,30159
1151551879,U256,613400,clrlcgce03,G3,35197
1151551879,U256,600628,clrlcgce03,G3,33020
1151551879,U256,1560096,clrlcgce03,G3,35717
1151552119,U256,594024,clrlcgce03,G3,34902
1151552119,U256,595188,clrlcgce03,G3,33670
1151552120,U256,595220,clrlcgce03,G3,37619
1151552540,U256,593852,clrlcgce03,G3,33990
1151552540,U256,594208,clrlcgce03,G3,35178
1151552540,U256,599324,clrlcgce03,G3,34741
1151552542,U256,604048,clrlcgce03,G3,33890
1151552900,U256,597264,clrlcgce03,G3,34607
1151553292,U256,595520,clrlcgce03,G3,33744
1151553292,U256,596780,clrlcgce03,G3,36893
1151553292,U256,594208,clrlcgce03,G3,34057
1151553294,U256,593564,clrlcgce03,G3,32501
1151553294,U256,598416,clrlcgce03,G3,31438
1151553297,U256,594212,clrlcgce03,G3,34312
1151553297,U256,601000,clrlcgce03,G3,31941
1151553653,U256,615704,clrlcgce03,G3,36208
1151553653,U256,596024,clrlcgce03,G3,34109
1151553653,U256,596388,clrlcgce03,G3,31426
1151553655,U256,594036,clrlcgce03,G3,35517
1151553656,U256,596920,clrlcgce03,G3,26660
1151553656,U256,601548,clrlcgce03,G3,34255
1151553953,U256,594224,clrlcgce03,G3,33505
1151553957,U256,593764,clrlcgce03,G3,32814
1151553957,U256,600060,clrlcgce03,G3,38265
1151553957,U256,593788,clrlcgce03,G3,34748
1151553958,U256,592808,clrlcgce03,G3,32147
1151556173,U256,593952,clrlcgce03,G3,30593
1151556176,U256,597760,clrlcgce03,G3,31518
1151556176,U256,608316,clrlcgce03,G3,32282
1151556176,U256,594812,clrlcgce03,G3,32934
1151556533,U256,598052,clrlcgce03,G3,34217
1151556533,U256,597936,clrlcgce03,G3,35467
1151556533,U256,596368,clrlcgce03,G3,33822
1151556535,U256,594776,clrlcgce03,G3,33970
1151556535,U256,595752,clrlcgce03,G3,30643
1151556536,U256,604488,clrlcgce03,G3,32244
1151556538,U256,591744,clrlcgce03,G3,32047
1151556804,U256,599672,clrlcgce03,G3,34261
1151556809,U256,601116,clrlcgce03,G3,34193
1151556809,U256,606864,clrlcgce03,G3,34137
1151556809,U256,592860,clrlcgce03,G3,37041
1151556813,U256,595204,clrlcgce03,G3,34252
1151556813,U256,598612,clrlcgce03,G3,34431
1151556813,U256,595584,clrlcgce03,G3,34668
1151556815,U256,594724,clrlcgce03,G3,29925
1151556815,U256,594120,clrlcgce03,G3,33652
1151557105,U256,596740,clrlcgce03,G3,38869
1151557109,U256,594908,clrlcgce03,G3,30341
1151557109,U256,601052,clrlcgce03,G3,32276
1151557109,U256,594480,clrlcgce03,G3,33334
1151557113,U256,595744,clrlcgce03,G3,37602
1151557113,U256,594436,clrlcgce03,G3,35915
1151557113,U256,594876,clrlcgce03,G3,35200
1151557116,U256,594944,clrlcgce03,G3,32766
1151557116,U256,607008,clrlcgce03,G3,33767
1151557116,U256,594560,clrlcgce03,G3,33656
1151557406,U256,594184,clrlcgce03,G3,33939
1151557410,U256,592504,clrlcgce03,G3,32890
1151557410,U256,598124,clrlcgce03,G3,32732
1151557411,U256,597052,clrlcgce03,G3,36435
1151557413,U256,595068,clrlcgce03,G3,34144
1151557413,U256,633788,clrlcgce03,G3,33087
1151557983,U2006S1,59460,clrlcgce02,G3,50
1151557984,U2006S1,20292,clrlcgce02,G3,48
1151558343,U2006S1,20284,clrlcgce02,G3,57
1151558403,U2006S1,64212,clrlcgce02,G3,50
1151558763,U2006S1,583680,clrlcgce02,G3,39271
1151558766,U2006S1,580796,clrlcgce02,G3,39581
1151559184,U2006S1,580008,clrlcgce02,G3,34403
1151559905,U2006S1,584920,clrlcgce02,G3,38503
1151560056,U2006S1,581192,clrlcgce02,G3,40228
1151560056,U2006S1,583628,clrlcgce02,G3,38497
1151560056,U2006S1,591340,clrlcgce02,G3,42568
1151560059,U2006S1,590868,clrlcgce02,G3,42394
1151560059,U2006S1,580476,clrlcgce02,G3,42669
1151560059,U2006S1,638276,clrlcgce02,G3,37530
1151560296,U2006S1,588284,clrlcgce02,G3,39202
1151560300,U2006S1,585960,clrlcgce02,G3,39120
1151560300,U2006S1,582660,clrlcgce02,G3,38876
1151560300,U2006S1,583636,clrlcgce02,G3,43167
1151560303,U2006S1,580536,clrlcgce02,G3,35847
1151560303,U2006S1,579680,clrlcgce02,G3,37581
1151560303,U2006S1,582028,clrlcgce02,G3,42132
1151560305,U2006S1,590036,clrlcgce02,G3,34630
1151560656,U2006S1,580844,clrlcgce02,G3,40709
1151560660,U2006S1,580856,clrlcgce02,G3,37271
1151560660,U2006S1,580468,clrlcgce02,G3,40542
1151560660,U2006S1,582044,clrlcgce02,G3,42890
1151560662,U2006S1,581860,clrlcgce02,G3,39405
1151560665,U2006S1,581948,clrlcgce02,G3,45460
1151560665,U2006S1,59768,clrlcgce02,G3,90
1151560665,U2006S1,16408,clrlcgce02,G3,86
1151560667,U2006S1,16404,clrlcgce02,G3,89
1151560667,U2006S1,64228,clrlcgce02,G3,86
1151568947,U256,594468,clrlcgce03,G3,34882
1151568949,U256,592708,clrlcgce03,G3,32436
1151569247,U2006S1,16420,clrlcgce02,G3,81
1151569247,U256,602956,clrlcgce03,G3,35142
1151569250,U2006S1,64144,clrlcgce02,G3,78
1151569250,U256,603460,clrlcgce03,G3,35115
1151569251,U256,595864,clrlcgce03,G3,34406
1151569251,U256,597636,clrlcgce03,G3,37603
1151569252,U256,594728,clrlcgce03,G3,35673
1151569547,U2006S1,582856,clrlcgce02,G3,50940
1151569547,U256,68904,clrlcgce03,G3,83
1151569551,U2006S1,71104,clrlcgce02,G3,76
1151569551,U2006S1,16408,clrlcgce02,G3,88
1151569553,U256,87480,clrlcgce03,G3,334
1151569553,U256,593092,clrlcgce03,G3,32541
1151569553,U256,597764,clrlcgce03,G3,41406
1151569555,U256,606424,clrlcgce03,G3,33668
1151569555,U256,1574288,clrlcgce03,G3,36242
1151569555,U256,593784,clrlcgce03,G3,31295
1151569558,U256,1556100,clrlcgce03,G3,35390
1151569558,U256,74840,clrlcgce03,G3,967
1151569558,U256,595836,clrlcgce03,G3,32664
1151569560,U256,594984,clrlcgce03,G3,35832
1151570027,U256,600728,clrlcgce03,G3,35985
1151570028,U2006S1,64256,clrlcgce02,G3,68
1151570028,U256,601276,clrlcgce03,G3,33430
1151570028,U256,594624,clrlcgce03,G3,37339
1151570029,U2006S1,55968,clrlcgce02,G3,89
1151570029,U2006S1,16412,clrlcgce02,G3,80
1151570030,U256,601532,clrlcgce03,G3,38812
1151570030,U256,595176,clrlcgce03,G3,35499
1151570031,U2006S1,64176,clrlcgce02,G3,86
1151570031,U2006S1,71136,clrlcgce02,G3,80
1151570031,U256,601916,clrlcgce03,G3,36183
1151570033,U256,1124704,clrlcgce03,G3,30773
1151570033,U256,653732,clrlcgce03,G3,31696
1151570033,U256,593560,clrlcgce03,G3,34696
1151570386,U256,25668,clrlcgce03,G3,74
1151570747,U256,597076,clrlcgce03,G3,31641
1151570751,U256,596796,clrlcgce03,G3,33775
1151570751,U256,599816,clrlcgce03,G3,32130
1151570751,U256,593916,clrlcgce03,G3,34645
1151570778,U256,593536,clrlcgce03,G3,33174
1151571167,U256,599408,clrlcgce03,G3,32548
1151571167,U256,618788,clrlcgce03,G3,34137
1151571501,U256,592960,clrlcgce03,G3,31598
1151571920,U256,25704,clrlcgce03,G3,58
1151571934,U256,594148,clrlcgce03,G3,33479
1151572701,U256,595772,clrlcgce03,G3,33148
1151573060,U256,598908,clrlcgce03,G3,32917
1151573064,U256,593820,clrlcgce03,G3,30710
1151573421,U256,595284,clrlcgce03,G3,34015
1151573468,U256,594004,clrlcgce03,G3,32102
1151573842,U256,594968,clrlcgce03,G3,30668
1151574262,U256,596128,clrlcgce03,G3,35399
1151574894,U256,593604,clrlcgce03,G3,30743
1151574899,U256,591752,clrlcgce03,G3,30745
1151575194,U256,601912,clrlcgce03,G3,34181
1151575200,U256,592732,clrlcgce03,G3,32026
1151575200,U256,617092,clrlcgce03,G3,34308
1151575220,U256,595200,clrlcgce03,G3,34718
1151575318,U256,596776,clrlcgce03,G3,29989
