SubmitTime,Used Memory,AverageCPUTimeUsed,RunTime,OrigSiteID_1,OrigSiteID_2,OrigSiteID_3
1150937722,0,0,2,0.0,1.0,0.0
1153074165,612160,41044,41363,0.0,1.0,0.0
1151521851,583756,43688,44402,1.0,0.0,0.0
1152636569,1780036,48382,51790,0.0,1.0,0.0
1149333861,591060,172908,173516,0.0,1.0,0.0
1152106241,81596,14,196,0.0,1.0,0.0
1153230125,0,1,2,0.0,1.0,0.0
1146445580,588080,1216,1459,0.0,1.0,0.0
1151740839,25704,8,71,0.0,1.0,0.0
1137045874,630764,1444,1756,0.0,0.0,0.0
1145331993,603752,57344,57841,0.0,1.0,0.0
1152145145,105520,19,269,0.0,1.0,0.0
1152900609,598776,39833,40306,0.0,1.0,0.0
1151712873,85644,8,79,0.0,1.0,0.0
1145180514,582884,26246,26992,1.0,0.0,0.0
1153816284,603884,42608,43780,0.0,1.0,0.0
1145332719,609788,58710,59238,0.0,1.0,0.0
1151618378,74808,7,77,0.0,1.0,0.0
1152448030,0,1,1,0.0,1.0,0.0
1149837095,1597844,32375,36931,0.0,1.0,0.0
1148234627,614580,33544,34024,0.0,1.0,0.0
1152105587,84244,11,97,0.0,1.0,0.0
1151651643,55972,9,57,1.0,0.0,0.0
1151726322,25712,9,62,0.0,1.0,0.0
1151656136,76712,10,951,0.0,1.0,0.0
1151053485,597888,41577,42214,0.0,1.0,0.0
1139407176,555860,1461,1680,1.0,0.0,0.0
1151730797,25664,9,62,0.0,1.0,0.0
1148858911,603100,5453,5716,0.0,1.0,0.0
1146445274,588064,1228,1539,0.0,1.0,0.0
1154030466,594460,38346,38641,0.0,1.0,0.0
1147693133,597636,41634,42815,0.0,1.0,0.0
1147594835,578896,44899,46945,1.0,0.0,0.0
1149892589,597760,47151,50144,0.0,1.0,0.0
1147452032,20264,9,68,1.0,0.0,0.0
1151655236,79264,8,49,0.0,1.0,0.0
1146013790,590632,24576,27319,0.0,1.0,0.0
1145882102,579820,22438,23577,0.0,1.0,0.0
1152692380,1764624,34451,39924,0.0,1.0,0.0
1151920588,25648,8,55,0.0,1.0,0.0
1139336283,559284,1476,3273,1.0,0.0,0.0
1150735182,43916,3,3609,0.0,0.0,0.0
1153733026,600124,172808,173954,0.0,1.0,0.0
1151521191,581116,38765,39269,1.0,0.0,0.0
1145179011,581808,24628,25690,0.0,1.0,0.0
1147298565,577544,20676,21316,1.0,0.0,0.0
1151701670,25656,8,53,0.0,1.0,0.0
1151702969,25688,8,61,0.0,1.0,0.0
1145656377,583572,26532,27361,0.0,0.0,0.0
1152169656,82652,17,183,0.0,1.0,0.0
1150574318,597644,43198,46248,0.0,1.0,0.0
1151659594,591872,31587,33018,0.0,1.0,0.0
1149843757,609208,4199,4238,0.0,1.0,0.0
1153187034,613028,42569,44618,0.0,1.0,0.0
1152448051,0,1,2,0.0,1.0,0.0
1148621800,598840,5662,5892,0.0,1.0,0.0
1150945922,0,1,2,0.0,1.0,0.0
1147298581,582896,17687,18357,0.0,1.0,0.0
1150439714,623728,21635,21945,0.0,1.0,0.0
1150523474,606588,41442,42511,0.0,1.0,0.0
1145518586,603256,59550,60080,0.0,1.0,0.0
1157539246,25652,9,54,0.0,1.0,0.0
1153734236,25716,7,49,0.0,1.0,0.0
1149597861,598212,33768,34966,0.0,1.0,0.0
1152667442,107244,29,2031,0.0,1.0,0.0
1147955018,77744,15,3018,0.0,1.0,0.0
1145393979,573084,25872,26533,0.0,0.0,0.0
1149373078,620264,17977,18407,0.0,1.0,0.0
1148645896,598856,5724,5929,0.0,1.0,0.0
1151916509,82136,8,951,0.0,1.0,0.0
1150448392,599100,38482,40565,0.0,1.0,0.0
1151939195,595568,33150,34372,0.0,1.0,0.0
1150937673,0,1,1,0.0,1.0,0.0
1151693883,25664,9,64,0.0,1.0,0.0
1148645893,598292,5929,6181,0.0,1.0,0.0
1152180653,91472,17,2136,0.0,1.0,0.0
1150819534,597880,38288,41112,0.0,1.0,0.0
1149541149,581180,37005,38567,1.0,0.0,0.0
1154410389,71632,9,1851,0.0,1.0,0.0
1147946820,0,0,1,0.0,1.0,0.0
1151654414,52316,9,62,0.0,0.0,0.0
1137048156,630740,1415,1710,0.0,0.0,0.0
1152991497,1599772,27449,29489,0.0,1.0,0.0
1148960176,598812,6144,6377,0.0,1.0,0.0
1151654928,25708,8,54,0.0,1.0,0.0
1152036963,70600,8,1851,0.0,1.0,0.0
1151652833,25660,9,50,0.0,1.0,0.0
1151722137,25664,8,59,0.0,1.0,0.0
1144825305,276636,3028,12075,0.0,1.0,0.0
1148342713,196824,39,385,0.0,1.0,0.0
1155106379,607748,172840,173274,0.0,1.0,0.0
1145393981,582320,23171,24884,0.0,1.0,0.0
1151699394,79224,8,72,0.0,1.0,0.0
1153748988,80244,8,430,0.0,1.0,0.0
1151735357,25672,8,63,0.0,1.0,0.0
1148853899,931308,16362,19050,0.0,1.0,0.0
1150440013,613528,23538,23783,0.0,1.0,0.0
1144599123,579768,21234,24232,0.0,1.0,0.0
1145721802,574532,26125,26841,0.0,0.0,0.0
1153807007,600044,43355,45098,0.0,1.0,0.0
1151649692,20300,10,61,0.0,0.0,0.0
1148061939,71448,8,960,0.0,1.0,0.0
1151620511,72804,8,91,0.0,1.0,0.0
1146448664,598096,1281,1729,0.0,1.0,0.0
1151652370,56704,8,65,0.0,0.0,0.0
1149156292,331864,313,1264,0.0,1.0,0.0
1149132290,215736,54,179,0.0,0.0,0.0
1149772020,602460,42990,45747,0.0,1.0,0.0
1149660308,63880,4,190,0.0,1.0,0.0
1151107542,76520,9,1853,0.0,1.0,0.0
1147389928,576676,19284,20337,1.0,0.0,0.0
1152339197,83180,13,215,0.0,1.0,0.0
1146449481,588260,1215,1438,0.0,1.0,0.0
1151713974,25656,9,61,0.0,1.0,0.0
1148353715,1016508,4062,4462,0.0,1.0,0.0
1151731596,20284,8,63,0.0,0.0,0.0
1151713179,64204,9,77,1.0,0.0,0.0
1151815730,85704,8,79,0.0,1.0,0.0
1151110833,588060,38033,38446,1.0,0.0,0.0
1147405705,60836,9,1854,1.0,0.0,0.0
1151628921,74820,8,77,0.0,1.0,0.0
1151746322,79252,9,67,0.0,1.0,0.0
1141946952,572572,31767,32479,1.0,0.0,0.0
1148621734,602088,6143,6361,0.0,1.0,0.0
1151625752,71060,8,76,0.0,1.0,0.0
1152299100,1548452,24959,28703,0.0,1.0,0.0
1151791169,71576,11,106,1.0,0.0,0.0
1147974405,0,1,2,0.0,1.0,0.0
1145247375,1192404,46187,46337,0.0,1.0,0.0
1147299042,573228,23412,25837,1.0,0.0,0.0
1152031377,129636,25,809,0.0,1.0,0.0
1149383839,617072,19593,20024,0.0,1.0,0.0
1152447443,0,1,2,0.0,1.0,0.0
1149014251,300208,545,2022,0.0,1.0,0.0
1149796332,613356,21481,21669,0.0,1.0,0.0
1151500611,596796,31897,32389,0.0,1.0,0.0
1137160889,1049732,2308,3052,0.0,0.0,0.0
1150502676,613600,7332,7398,0.0,1.0,0.0
1151616988,595528,33841,34590,0.0,1.0,0.0
1149331430,598120,42918,43910,0.0,1.0,0.0
1148859358,598212,5963,6195,0.0,1.0,0.0
1147391464,600688,16603,18049,0.0,1.0,0.0
1149506353,582248,46377,49432,0.0,0.0,0.0
1151722147,25648,8,59,0.0,1.0,0.0
1151648867,69596,8,60,0.0,1.0,0.0
1136325374,957636,240,513,1.0,0.0,0.0
1151431846,79256,8,71,0.0,1.0,0.0
1151621103,20748,8,77,0.0,1.0,0.0
1147955007,1757824,21364,36825,0.0,1.0,0.0
1150107508,583420,52926,54939,1.0,0.0,0.0
1139389191,551720,550,1046,1.0,0.0,0.0
1150096375,72220,8,169,0.0,1.0,0.0
1149407214,617324,21141,21563,0.0,1.0,0.0
1151734599,79232,8,59,0.0,1.0,0.0
1140887231,567708,26797,27305,1.0,0.0,0.0
1151692386,91816,22,3026,0.0,1.0,0.0
1145928759,74320,9,62,0.0,1.0,0.0
1148878160,1101636,5916,6176,0.0,1.0,0.0
1145105555,570440,26558,27572,0.0,0.0,0.0
1148882694,598280,5833,6069,0.0,1.0,0.0
1141522062,570212,33745,34429,1.0,0.0,0.0
1147347641,581264,16387,17076,0.0,1.0,0.0
1137499262,2098336,2351,3426,1.0,0.0,0.0
1151303382,72588,15,1850,0.0,1.0,0.0
1153725836,74824,9,240,0.0,1.0,0.0
1150570958,601396,41037,43609,0.0,1.0,0.0
1152988103,1137104,43419,43824,0.0,1.0,0.0
1147953778,583220,17176,18050,0.0,1.0,0.0
1150803175,53776,3,3606,0.0,1.0,0.0
1151720542,68904,8,87,0.0,1.0,0.0
1153722379,74788,10,244,0.0,1.0,0.0
1146028879,582044,23366,26345,0.0,1.0,0.0
1152649173,1761904,29942,32672,0.0,1.0,0.0
1136323823,927036,161,427,1.0,0.0,0.0
1153725823,71128,8,242,0.0,0.0,0.0
1151552540,599324,34092,34741,0.0,1.0,0.0
1139179176,2035920,2331,3874,1.0,0.0,0.0
1146416358,588248,1164,2141,0.0,1.0,0.0
1151265405,601384,35100,35714,0.0,1.0,0.0
1139516484,583892,54026,55253,1.0,0.0,0.0
1151535857,620484,30389,31252,0.0,1.0,0.0
1151746313,79272,9,62,0.0,1.0,0.0
1151500248,601336,36392,37029,0.0,1.0,0.0
1150497847,602836,40107,41777,0.0,1.0,0.0
1149541508,100492,39,169,0.0,1.0,0.0
1149592950,72628,22,1848,0.0,1.0,0.0
1150983414,1116228,7290,10673,0.0,1.0,0.0
1150573599,593860,45695,47957,0.0,1.0,0.0
1150128239,602832,43260,44396,0.0,1.0,0.0
1152179515,85148,9,53,0.0,1.0,0.0
1148065577,81816,8,965,0.0,1.0,0.0
1151650830,62960,8,62,0.0,0.0,0.0
1149772020,596472,37358,40175,0.0,1.0,0.0
1145247884,605216,54841,55276,0.0,1.0,0.0
1151622018,85212,7,64,0.0,1.0,0.0
1145937223,598412,22360,24582,0.0,1.0,0.0
1149490354,1589636,33528,38942,0.0,1.0,0.0
1151747630,20744,9,77,0.0,1.0,0.0
1149979071,596860,43125,46430,0.0,1.0,0.0
1150974554,599748,42548,45765,0.0,1.0,0.0
1148226204,1509088,11239,18575,0.0,1.0,0.0
1140985648,569320,24237,24718,1.0,0.0,0.0
1151815734,20288,9,60,1.0,0.0,0.0
1151266416,63560,17,954,0.0,0.0,0.0
1144602137,571880,30261,31507,1.0,0.0,0.0
1145372102,591640,57621,57960,0.0,0.0,0.0
1152339968,106280,40,6073,0.0,1.0,0.0
1153142329,85488,8,73,0.0,1.0,0.0
1147447802,64712,10,1856,1.0,0.0,0.0
1151732086,25668,9,56,0.0,1.0,0.0
1149457491,616584,19248,19665,0.0,1.0,0.0
1153901780,80224,8,444,0.0,1.0,0.0
1151628625,79228,8,84,0.0,1.0,0.0
1148198207,602760,1837,1882,0.0,1.0,0.0
1151660370,76524,9,1852,0.0,1.0,0.0
1147995475,1412876,31013,33364,0.0,1.0,0.0
1145337497,589020,62095,62414,0.0,0.0,0.0
1151920188,79208,8,48,0.0,1.0,0.0
1161852976,289016,10332,19719,0.0,0.0,0.0
1151815076,1457020,15676,16873,0.0,1.0,0.0
1149382509,615184,20379,20878,0.0,1.0,0.0
1151401777,51164,8,59,0.0,0.0,0.0
1151616220,79248,9,81,0.0,1.0,0.0
1152300055,1588696,27270,31980,0.0,1.0,0.0
1150934880,0,1,2,0.0,1.0,0.0
1140689575,578536,31886,33286,1.0,0.0,0.0
1146723788,570444,25485,27560,0.0,0.0,0.0
1154783722,592036,172917,173435,0.0,1.0,0.0
1151536276,594228,30787,31371,0.0,1.0,0.0
1151072183,597000,40583,41061,0.0,1.0,0.0
1137500882,2097248,2314,3310,1.0,0.0,0.0
1149959206,593816,39234,46211,0.0,1.0,0.0
1146666583,597776,28600,31146,0.0,0.0,0.0
1140759563,568788,27513,29181,1.0,0.0,0.0
1147268999,583652,27578,30886,0.0,0.0,0.0
1145984503,577848,28010,28690,0.0,0.0,0.0
1150485043,601532,3871,3923,0.0,1.0,0.0
1152171312,76656,14,161,0.0,1.0,0.0
1151112816,595748,35012,35457,0.0,1.0,0.0
1151713172,25700,7,69,0.0,1.0,0.0
1145953891,41456,9,99,0.0,1.0,0.0
1149609302,93688,22,361,0.0,1.0,0.0
1146419526,589068,1139,1753,0.0,1.0,0.0
1149455970,612528,44177,45114,0.0,1.0,0.0
1147183994,82688,30,399,0.0,1.0,0.0
1139385832,559236,1470,2089,1.0,0.0,0.0
1145178066,574236,29082,29975,1.0,0.0,0.0
1151651223,20308,9,58,0.0,0.0,0.0
1150042656,599340,42002,43081,0.0,1.0,0.0
1152341920,72748,24,1866,0.0,1.0,0.0
1151791601,16456,9,79,1.0,0.0,0.0
1149077572,581584,6578,6693,0.0,0.0,0.0
1150983115,1566108,31375,36176,0.0,1.0,0.0
1146182839,75628,21,3683,0.0,1.0,0.0
1149504971,587524,45204,46128,0.0,0.0,0.0
1149959213,631712,39885,46622,0.0,1.0,0.0
1150797593,53584,3,3607,0.0,1.0,0.0
1151711315,84484,20,163,0.0,1.0,0.0
1150122324,630428,24403,24650,0.0,1.0,0.0
1145875470,570228,27954,29016,0.0,0.0,0.0
1142639495,289392,1362,7267,0.0,0.0,1.0
1147950648,86592,39,9709,0.0,1.0,0.0
1145179487,576600,27985,28673,0.0,0.0,0.0
1149564663,614268,22908,23355,0.0,1.0,0.0
1151612089,68996,8,74,0.0,1.0,0.0
1139400927,560044,1461,2108,1.0,0.0,0.0
1149507210,73192,21,1854,0.0,1.0,0.0
1139455430,551128,1797,2424,1.0,0.0,0.0
1152765031,598288,42981,43298,0.0,1.0,0.0
1145572631,585552,25626,26399,0.0,1.0,0.0
1136436294,644316,45565,49209,1.0,0.0,0.0
1149447721,596936,40559,42292,0.0,1.0,0.0
1151728818,68896,8,59,0.0,1.0,0.0
1145482243,586184,58763,59089,0.0,0.0,0.0
1149064573,931308,16636,18772,0.0,1.0,0.0
1148017316,615340,33526,33758,0.0,1.0,0.0
1151506209,25664,7,60,0.0,1.0,0.0
1152793333,608028,40742,41078,0.0,1.0,0.0
1152691903,1775936,34315,40276,0.0,1.0,0.0
1151402144,63120,10,1856,0.0,0.0,0.0
1151411666,581776,46953,47418,1.0,0.0,0.0
1151653630,64204,9,56,1.0,0.0,0.0
1146667870,68680,18,3208,1.0,0.0,0.0
1148061280,602272,20298,25664,0.0,1.0,0.0
1153740825,80208,8,433,0.0,1.0,0.0
1147391464,597144,17961,19498,0.0,1.0,0.0
1136477444,673084,64750,65815,1.0,0.0,0.0
1151653630,20296,9,61,0.0,0.0,0.0
1136284179,57144,8,1850,1.0,0.0,0.0
1149772110,63384,14,1853,0.0,0.0,0.0
1151910532,76572,8,1849,0.0,1.0,0.0
1151485407,25668,8,59,0.0,1.0,0.0
1145752891,1417632,27801,30458,0.0,1.0,0.0
1147953770,591088,14110,14786,0.0,1.0,0.0
1154588999,1585668,31449,35392,0.0,1.0,0.0
1145950100,69148,9,107,0.0,1.0,0.0
1149351103,598264,42166,43066,0.0,1.0,0.0
1150606036,582580,45083,47431,1.0,0.0,0.0
1151728451,65992,8,60,0.0,1.0,0.0
1146023445,592392,22962,24734,0.0,1.0,0.0
1148074966,581968,16352,18048,0.0,1.0,0.0
1144280491,65384,8,1021,1.0,0.0,0.0
1151914043,64652,8,387,0.0,0.0,0.0
1146633113,1423992,27396,29200,0.0,1.0,0.0
1149495607,100380,40,172,0.0,1.0,0.0
1147390444,85620,7,102,0.0,1.0,0.0
1149659407,63840,3,190,0.0,1.0,0.0
1153754511,598544,41519,43272,0.0,1.0,0.0
1154046967,599212,42509,43244,0.0,1.0,0.0
1149574967,586636,39821,40807,0.0,0.0,0.0
1144649610,572772,29112,32778,0.0,0.0,0.0
1145332039,599384,46017,46491,0.0,1.0,0.0
1151694911,25660,8,69,0.0,1.0,0.0
1152988106,599008,41963,42343,0.0,1.0,0.0
1140013517,570460,24204,36292,1.0,0.0,0.0
1136291635,57144,9,1849,1.0,0.0,0.0
1148457873,1164556,35290,35429,0.0,1.0,0.0
1148226442,71748,8,1850,0.0,1.0,0.0
1152345624,81560,15,4068,0.0,1.0,0.0
1146449403,588096,1231,1685,0.0,1.0,0.0
1145178536,0,0,165444,0.0,0.0,0.0
1151630320,68932,7,66,0.0,1.0,0.0
1145645191,595540,24339,26005,0.0,1.0,0.0
1153730298,74364,9,241,0.0,1.0,0.0
1153816287,601876,42581,43737,0.0,1.0,0.0
1141721673,572992,28689,29332,1.0,0.0,0.0
1145882114,573308,23963,25407,0.0,0.0,0.0
1145940187,1396384,28586,31054,0.0,1.0,0.0
1139466297,558632,6688,7311,1.0,0.0,0.0
1144599345,577504,30253,32223,1.0,0.0,0.0
1151791594,16416,8,95,0.0,0.0,0.0
1152104293,85284,17,262,0.0,1.0,0.0
1146412390,588276,1151,1374,0.0,1.0,0.0
1154034870,603988,41950,42310,0.0,1.0,0.0
1150447363,61836,31,1851,0.0,0.0,0.0
1152448056,0,0,1,0.0,1.0,0.0
1151266416,63588,30,1855,0.0,0.0,0.0
1150982997,1631604,33720,37405,0.0,1.0,0.0
1150441574,634484,25707,25985,0.0,1.0,0.0
1147761928,63604,11,1854,1.0,0.0,0.0
1150974520,582916,48408,49231,1.0,0.0,0.0
1145247876,604956,51713,52151,0.0,1.0,0.0
1151743997,68952,9,64,0.0,1.0,0.0
1151791582,79220,9,78,0.0,1.0,0.0
1153729699,69828,8,243,0.0,1.0,0.0
1153006675,596580,45966,46362,0.0,1.0,0.0
1144522894,1239892,23272,38243,0.0,1.0,0.0
1152916634,596216,38615,39099,0.0,1.0,0.0
1152670179,1593268,31175,34038,0.0,1.0,0.0
1152921256,597172,43598,44001,0.0,1.0,0.0
1136493895,647140,50346,51440,1.0,0.0,0.0
1151917440,25708,9,62,0.0,1.0,0.0
1151652364,20276,9,61,1.0,0.0,0.0
1148904794,582108,6654,6770,1.0,0.0,0.0
1145566831,604464,56599,57044,0.0,1.0,0.0
1145371795,613828,66825,67171,1.0,0.0,0.0
1152142691,102780,18,213,0.0,1.0,0.0
1154357443,597688,34149,34472,0.0,1.0,0.0
1151650479,1596892,31879,34207,0.0,1.0,0.0
1145177304,580240,23619,24488,0.0,1.0,0.0
1153226370,0,1,2,0.0,1.0,0.0
1151693835,25668,8,76,0.0,1.0,0.0
1151630629,85244,8,53,0.0,1.0,0.0
1149928486,0,1,2,1.0,0.0,0.0
1151665018,79232,9,71,0.0,1.0,0.0
1150735186,43832,3,3606,0.0,0.0,0.0
1148066957,590700,18477,20563,0.0,1.0,0.0
1151622013,85224,7,68,0.0,1.0,0.0
1148883034,0,3,4,0.0,1.0,0.0
1151623001,25700,8,53,0.0,1.0,0.0
1149706535,598556,35343,36081,0.0,1.0,0.0
1142711268,288516,1299,14255,1.0,0.0,0.0
1151616578,85232,7,75,0.0,1.0,0.0
1151730787,57652,9,66,0.0,0.0,0.0
1139178762,2035904,2304,3788,1.0,0.0,0.0
1148549802,70228,9,1853,0.0,1.0,0.0
1141125617,30744,0,1,1.0,0.0,0.0
1151656142,72720,13,953,0.0,1.0,0.0
1151265966,61976,31,1851,1.0,0.0,0.0
1151402627,65736,27,1854,0.0,0.0,0.0
1148645751,598188,6289,6487,0.0,1.0,0.0
1142757504,572776,36541,37614,1.0,0.0,0.0
1146449454,588080,1229,1568,0.0,1.0,0.0
1149380169,613456,20997,21468,0.0,1.0,0.0
1145244666,601668,46879,47338,0.0,1.0,0.0
1151627943,79244,8,67,0.0,1.0,0.0
1146449482,588292,1222,1408,0.0,1.0,0.0
1150645518,611160,38528,40581,0.0,1.0,0.0
1148683634,604140,5997,6199,0.0,1.0,0.0
1153915684,597620,172890,174660,0.0,1.0,0.0
1146450709,588084,1213,1461,0.0,1.0,0.0
1151571934,594148,32790,33479,0.0,1.0,0.0
1148113209,600232,15105,15719,0.0,1.0,0.0
1150819702,76724,12,1896,0.0,1.0,0.0
1151313774,617812,36440,36953,0.0,1.0,0.0
1154328616,131992,36,2293,0.0,1.0,0.0
1145547574,593316,57717,58067,0.0,0.0,0.0
1146666580,579312,23709,24866,0.0,0.0,0.0
1148893518,598156,5958,6182,0.0,1.0,0.0
1137051242,630676,1434,1717,0.0,0.0,0.0
1151117295,1584192,31396,34445,0.0,1.0,0.0
1146447557,588112,1214,1543,0.0,1.0,0.0
1149121600,598720,5918,6159,0.0,1.0,0.0
1144522724,592340,25850,28864,0.0,1.0,0.0
1151302756,72728,24,1850,0.0,1.0,0.0
1152171305,65096,7,64,0.0,1.0,0.0
1139471132,551540,6716,7342,1.0,0.0,0.0
1145876844,75308,15,1853,0.0,1.0,0.0
1146446895,591128,1251,1575,0.0,1.0,0.0
1151709859,20748,8,83,0.0,1.0,0.0
1147716493,591792,38461,39899,0.0,1.0,0.0
1148877693,598844,5868,6111,0.0,1.0,0.0
1149539345,594484,35048,35779,0.0,1.0,0.0
1149662393,1598608,31588,35550,0.0,1.0,0.0
1140036062,568460,23035,26135,1.0,0.0,0.0
1150794633,53568,3,3607,0.0,1.0,0.0
1137050822,631000,1447,1738,0.0,0.0,0.0
1149697585,622524,23039,23421,0.0,1.0,0.0
1151432717,76588,7,1851,0.0,1.0,0.0
1147448462,598996,22851,23444,1.0,0.0,0.0
1147715935,1568408,31215,38671,0.0,1.0,0.0
1150442659,616064,25175,25421,0.0,1.0,0.0
1145592681,601040,51323,51742,0.0,1.0,0.0
1147987638,615148,32673,32905,0.0,1.0,0.0
1149489330,612912,20835,21301,0.0,1.0,0.0
1148858678,931312,16383,18178,0.0,1.0,0.0
1136286794,58696,8,1850,1.0,0.0,0.0
1144598371,575092,29309,30104,0.0,0.0,0.0
1151560662,581860,38507,39405,1.0,0.0,0.0
1154382373,1644760,34009,38055,0.0,1.0,0.0
1153722373,20320,9,52,0.0,0.0,0.0
1148087605,100532,40,164,0.0,1.0,0.0
1144024037,57160,8,1850,1.0,0.0,0.0
1147951359,0,0,1,0.0,1.0,0.0
1149886766,602476,46678,50686,0.0,1.0,0.0
1151698667,25664,9,72,0.0,1.0,0.0
1151730792,52828,8,65,0.0,0.0,0.0
1146426584,588140,1163,1440,0.0,1.0,0.0
1151302051,72800,27,1851,0.0,1.0,0.0
1142818430,0,1,1,1.0,0.0,0.0
1153745890,67216,9,437,1.0,0.0,0.0
1147702997,60344,8,168,0.0,0.0,0.0
1151266889,579708,42412,42714,0.0,0.0,0.0
1145371770,583268,61055,61372,0.0,0.0,0.0
1147893523,110780,38,170,0.0,1.0,0.0
1144418963,571996,31600,34698,1.0,0.0,0.0
1147289375,300980,12633,12721,0.0,0.0,0.0
1147966276,1099476,8084,8270,0.0,1.0,0.0
1151939190,597356,36168,36485,0.0,1.0,0.0
1152036476,79292,9,80,0.0,1.0,0.0
1148683878,598952,5892,6103,0.0,1.0,0.0
1153739122,77832,9,65,0.0,1.0,0.0
1151579789,20732,8,81,0.0,1.0,0.0
1147389975,600536,15544,16324,0.0,1.0,0.0
1148351193,196016,41,454,0.0,1.0,0.0
1151610989,136800,42,1258,0.0,1.0,0.0
1141860078,0,1,2,1.0,0.0,0.0
1149550404,596108,32025,32830,0.0,1.0,0.0
1153722919,67380,30,3770,0.0,0.0,0.0
1151727981,79264,7,60,0.0,1.0,0.0
1151652821,25660,8,56,0.0,1.0,0.0
1148893425,598824,5982,6228,0.0,1.0,0.0
1148083260,107716,40,247,0.0,1.0,0.0
1145484455,576312,26730,27904,0.0,0.0,0.0
1151431426,79280,9,52,0.0,1.0,0.0
1152959367,1106100,6953,7050,0.0,1.0,0.0
1152793838,600140,38664,38977,0.0,1.0,0.0
1152183185,600316,33301,33586,0.0,1.0,0.0
1151729224,68924,8,72,0.0,1.0,0.0
1151726801,25664,8,57,0.0,1.0,0.0
1153725823,67232,8,431,0.0,0.0,0.0
1151649690,25704,7,51,0.0,1.0,0.0
1149348811,164592,42,178,0.0,1.0,0.0
1146821352,1194964,27276,39911,1.0,0.0,0.0
1147329789,586108,17153,17980,0.0,1.0,0.0
1151626094,25664,7,67,0.0,1.0,0.0
1152143949,150632,25,447,0.0,1.0,0.0
1145240954,603344,51952,52385,0.0,1.0,0.0
1149424980,1753564,22020,28585,0.0,1.0,0.0
1149914849,598928,46417,53494,0.0,1.0,0.0
1150100041,616204,24736,24955,0.0,1.0,0.0
1149959261,594216,46485,53494,0.0,1.0,0.0
1139404911,551588,2687,3434,1.0,0.0,0.0
1149553556,609888,7045,7180,0.0,1.0,0.0
1154030953,597800,40079,40396,0.0,1.0,0.0
1144505461,72948,15,1853,0.0,1.0,0.0
1152446215,0,1,1,0.0,1.0,0.0
1147301381,581308,17424,18117,0.0,1.0,0.0
1151556813,595204,33611,34252,0.0,1.0,0.0
1142784771,195256,51,157,1.0,0.0,0.0
1148645896,598900,5783,6015,0.0,1.0,0.0
1150607793,599148,40346,42043,0.0,1.0,0.0
1151693053,1581344,31513,35564,0.0,1.0,0.0
1136285735,58808,8,1849,1.0,0.0,0.0
1151741636,79220,8,79,0.0,1.0,0.0
1152339562,99804,65,10225,0.0,1.0,0.0
1148319413,1257572,22118,31136,0.0,1.0,0.0
1148940714,598760,5749,5973,0.0,1.0,0.0
1139347781,554756,2573,3345,1.0,0.0,0.0
1149515647,594728,30843,32494,0.0,1.0,0.0
1150441862,597624,28136,28422,1.0,0.0,0.0
1148554553,620916,32460,32701,0.0,1.0,0.0
1149885210,622496,38531,40971,0.0,1.0,0.0
1140299899,2078120,3440,4754,1.0,0.0,0.0
1146447194,588056,1237,1615,0.0,1.0,0.0
1145105015,571040,26906,27674,0.0,0.0,0.0
1151791169,64212,9,93,1.0,0.0,0.0
1154031359,598804,43036,43363,0.0,1.0,0.0
1147715997,107224,33,2356,0.0,1.0,0.0
1149485249,610968,13712,13835,0.0,1.0,0.0
1149796393,615276,24742,24990,0.0,1.0,0.0
1153724060,67196,9,432,0.0,0.0,0.0
1154518755,1563568,19211,20599,0.0,1.0,0.0
1148221254,71784,9,1852,0.0,1.0,0.0
1148848491,598940,5903,6143,0.0,1.0,0.0
1142008393,569872,24240,26111,1.0,0.0,0.0
1148224041,581824,16083,16686,0.0,1.0,0.0
1151401772,86428,23,4900,0.0,1.0,0.0
1151619362,25684,7,72,0.0,1.0,0.0
1150123761,596860,44013,45050,0.0,1.0,0.0
1151659227,73936,9,1847,0.0,1.0,0.0
1152344986,84176,16,1884,0.0,1.0,0.0
1151917428,20304,8,61,0.0,0.0,0.0
1144598379,573048,33595,34588,0.0,0.0,0.0
1152170618,89196,18,237,0.0,1.0,0.0
1142756848,569644,29105,30271,1.0,0.0,0.0
1151503342,595484,35104,35569,0.0,1.0,0.0
1152689770,600144,39565,40009,0.0,1.0,0.0
1151265944,63480,31,1853,0.0,0.0,0.0
1150570962,596112,42746,45484,0.0,1.0,0.0
1142817645,571224,29711,32558,1.0,0.0,0.0
1140292062,568376,25564,27377,1.0,0.0,0.0
1145949739,25656,8,64,0.0,1.0,0.0
1146444656,588096,1214,1507,0.0,1.0,0.0
1153741370,80172,8,245,0.0,1.0,0.0
1150473034,595484,4035,4120,0.0,0.0,0.0
1141102021,578188,44313,46912,1.0,0.0,0.0
1149586126,595168,172869,173427,0.0,1.0,0.0
1147986840,630492,33771,34015,0.0,1.0,0.0
1151630033,1593096,31629,34763,0.0,1.0,0.0
1153745293,67280,8,251,1.0,0.0,0.0
1145178352,572152,27554,28325,0.0,0.0,0.0
1145592685,601340,49218,49666,0.0,1.0,0.0
1152171297,82652,13,143,0.0,1.0,0.0
1145477783,582332,21090,21824,0.0,1.0,0.0
1151698657,74852,9,61,0.0,1.0,0.0
1152117941,617392,30645,31420,0.0,1.0,0.0
1151314302,593824,31796,32314,0.0,1.0,0.0
1145719772,1414704,28108,30386,0.0,1.0,0.0
1151073184,607020,41035,41479,0.0,1.0,0.0
