SubmitTime,Used Memory,AverageCPUTimeUsed,OrigSiteID_1,OrigSiteID_2,OrigSiteID_3,RunTime
1149701764,72908,8,0.0,1.0,0.0,1848
1151697172,25672,8,0.0,1.0,0.0,72
1146723791,574168,28438,0.0,0.0,0.0,30360
1152040765,71432,9,0.0,1.0,0.0,1853
1146633113,1423992,27396,0.0,1.0,0.0,29200
1141108212,0,1,1.0,0.0,0.0,1
1149509209,580660,38937,1.0,0.0,0.0,39722
1152677255,596528,39624,0.0,1.0,0.0,40046
1156142449,77316,11,0.0,0.0,0.0,1882
1139179176,2035920,2331,1.0,0.0,0.0,3874
1151265944,63480,31,0.0,0.0,0.0,1853
1147594835,578896,44899,1.0,0.0,0.0,46945
1151657334,20332,8,0.0,0.0,0.0,51
1140636533,570492,32815,1.0,0.0,0.0,42689
1147300439,581084,18006,0.0,1.0,0.0,19457
1146581492,572380,25826,1.0,0.0,0.0,26568
1149504824,110880,40,0.0,1.0,0.0,162
1139570195,569596,33124,1.0,0.0,0.0,33964
1139404911,551588,2687,1.0,0.0,0.0,3434
1139331927,551436,2639,1.0,0.0,0.0,6346
1139099518,589968,77155,1.0,0.0,0.0,78221
1139665343,571432,35382,1.0,0.0,0.0,36715
1145566772,603384,48026,0.0,1.0,0.0,48535
1145911704,79256,9,0.0,1.0,0.0,64
1151628924,67696,7,0.0,1.0,0.0,67
1152106907,105512,14,0.0,1.0,0.0,190
1145371770,583268,61055,0.0,0.0,0.0,61372
1140829830,571676,25726,1.0,0.0,0.0,26402
1140292062,568376,25564,1.0,0.0,0.0,27377
1140930956,568096,24350,1.0,0.0,0.0,24838
1150496934,605936,36270,0.0,1.0,0.0,37755
1153061089,596816,43210,0.0,1.0,0.0,43539
1150077576,60360,8,1.0,0.0,0.0,168
1136294457,57184,9,1.0,0.0,0.0,1850
1150502676,613600,7332,0.0,1.0,0.0,7398
1148408241,596052,22468,0.0,1.0,0.0,24003
1144842064,43740,3,1.0,0.0,0.0,3606
1151914043,64652,8,0.0,0.0,0.0,387
1151724761,25672,9,0.0,1.0,0.0,66
1146180671,65068,20,0.0,0.0,0.0,3681
1151114916,597788,40481,0.0,1.0,0.0,40794
1151724758,68920,8,0.0,1.0,0.0,81
1143842886,559132,11226,1.0,0.0,0.0,14979
1136276453,952520,206,1.0,0.0,0.0,886
1151048768,594196,35435,0.0,1.0,0.0,36038
1150439713,600856,29859,0.0,0.0,0.0,30062
1145105555,570440,26558,0.0,0.0,0.0,27572
1149625339,603756,43739,0.0,1.0,0.0,46318
1148225155,600324,2234,0.0,1.0,0.0,2288
1153738572,74816,9,0.0,1.0,0.0,272
1150556868,605772,44368,0.0,1.0,0.0,46490
1152040286,627716,47410,0.0,1.0,0.0,47887
1148645391,598984,5784,0.0,1.0,0.0,6003
1148683634,604140,5997,0.0,1.0,0.0,6199
1149605836,56344,4,1.0,0.0,0.0,192
1148061942,100476,46,0.0,1.0,0.0,10122
1151618069,20736,9,0.0,1.0,0.0,78
1145471142,591684,56917,1.0,0.0,0.0,57298
1146448646,588104,1250,0.0,1.0,0.0,2065
1146448658,588272,1234,0.0,1.0,0.0,1928
1151711726,79200,9,0.0,1.0,0.0,80
1151652834,72032,8,0.0,1.0,0.0,50
1147300897,582244,18631,0.0,1.0,0.0,20496
1149495607,100380,40,0.0,1.0,0.0,172
1144597950,586380,25135,0.0,1.0,0.0,28254
1141715519,578832,44772,1.0,0.0,0.0,47661
1147183994,82688,30,0.0,1.0,0.0,399
1140633819,568572,31005,1.0,0.0,0.0,42986
1151733825,79272,9,0.0,1.0,0.0,55
1145876844,75308,15,0.0,1.0,0.0,1853
1147702997,60344,8,0.0,0.0,0.0,168
1151791889,65928,9,0.0,1.0,0.0,86
1151694892,64240,9,1.0,0.0,0.0,72
1148232866,91588,49,0.0,1.0,0.0,7144
1151692743,71472,8,0.0,1.0,0.0,963
1141113503,0,1,1.0,0.0,0.0,1
1148017316,615340,33526,0.0,1.0,0.0,33758
1147755232,311936,225,0.0,1.0,0.0,480
1142719619,572664,39571,1.0,0.0,0.0,40625
1153740220,62912,9,1.0,0.0,0.0,245
1145872744,598860,25499,0.0,1.0,0.0,26900
1139390378,551944,559,1.0,0.0,0.0,1184
1153745308,80248,8,0.0,1.0,0.0,444
1151698306,20748,8,0.0,1.0,0.0,88
1152106241,81596,14,0.0,1.0,0.0,196
1150922219,0,1,0.0,1.0,0.0,2
1147965785,0,0,0.0,1.0,0.0,1
1151405125,63444,9,1.0,0.0,0.0,1853
1151266926,20288,8,1.0,0.0,0.0,68
1152665673,136960,38,0.0,1.0,0.0,2112
1147677161,583076,19735,0.0,1.0,0.0,20361
1146723560,1217104,28592,0.0,0.0,0.0,37716
1146417185,588024,1175,0.0,1.0,0.0,3404
1150942964,0,0,0.0,1.0,0.0,2
1153017629,68228,9,0.0,1.0,0.0,79
1151616572,79284,8,0.0,1.0,0.0,83
1140887231,567708,26797,1.0,0.0,0.0,27305
1139347297,555000,2510,1.0,0.0,0.0,3303
1152919840,603724,41202,0.0,1.0,0.0,41533
1153724060,67196,9,0.0,0.0,0.0,432
1152182285,604056,32665,0.0,1.0,0.0,32945
1150128221,596808,38697,0.0,1.0,0.0,40000
1146187610,76732,18,0.0,1.0,0.0,3681
1151570030,595176,34813,0.0,1.0,0.0,35499
1146447186,588328,1219,0.0,1.0,0.0,1487
1149331729,74956,18,0.0,1.0,0.0,1306
1152031377,129636,25,0.0,1.0,0.0,809
1148853899,931308,16362,0.0,1.0,0.0,19050
1145928762,25688,9,0.0,1.0,0.0,65
1153983809,588248,15962,0.0,1.0,0.0,16179
1151758484,79236,8,0.0,1.0,0.0,63
1151018875,580508,40338,1.0,0.0,0.0,40668
1151630629,85244,8,0.0,1.0,0.0,53
1145529064,584104,54128,0.0,0.0,0.0,57459
1151622013,85224,7,0.0,1.0,0.0,68
1150983115,1565032,31777,0.0,1.0,0.0,38069
1153744033,80232,8,0.0,1.0,0.0,250
1147965029,586324,15290,0.0,1.0,0.0,16073
1151620518,68908,8,0.0,1.0,0.0,91
1149864966,616692,21643,0.0,1.0,0.0,21836
1136327118,953588,233,1.0,0.0,0.0,498
1145375228,584364,55394,1.0,0.0,0.0,55847
1151618378,61520,7,0.0,1.0,0.0,85
1145634836,599652,23038,0.0,0.0,0.0,23721
1145476771,625332,56809,1.0,0.0,0.0,57136
1145592681,601040,51323,0.0,1.0,0.0,51742
1147680417,597476,44201,0.0,1.0,0.0,45360
1148954167,598228,3944,0.0,1.0,0.0,4036
1149655345,63892,3,0.0,1.0,0.0,190
1147987648,623588,34184,0.0,1.0,0.0,34420
1151266416,63588,30,0.0,0.0,0.0,1855
1140554326,570568,31698,1.0,0.0,0.0,43734
1145456056,597784,23785,0.0,1.0,0.0,24587
1151910532,76572,8,0.0,1.0,0.0,1849
1151649692,20300,10,0.0,0.0,0.0,61
1151314302,593824,31796,0.0,1.0,0.0,32314
1136276465,951184,251,1.0,0.0,0.0,815
1151649264,20288,9,1.0,0.0,0.0,50
1151697528,85132,9,0.0,1.0,0.0,71
1150125994,1593424,22461,0.0,1.0,0.0,24181
1151720542,68904,8,0.0,1.0,0.0,87
1150042711,72212,7,0.0,1.0,0.0,169
1151303858,63192,33,1.0,0.0,0.0,1852
1147954464,0,0,0.0,1.0,0.0,2
1149574107,598028,41880,1.0,0.0,0.0,42649
1151649690,25704,7,0.0,1.0,0.0,51
1147902047,583156,15430,0.0,1.0,0.0,16383
1151402144,63120,10,0.0,0.0,0.0,1856
1151650830,62960,8,0.0,0.0,0.0,62
1151664804,79244,9,0.0,1.0,0.0,83
1147680097,608228,39564,0.0,1.0,0.0,40729
1151916500,43908,4,1.0,0.0,0.0,3619
1145372095,587216,62485,0.0,0.0,0.0,62816
1154544105,145744,46,0.0,1.0,0.0,2136
1145905681,85676,10,0.0,1.0,0.0,960
1151791584,74320,8,0.0,1.0,0.0,81
1149507791,594164,18142,1.0,0.0,0.0,18205
1154783147,579704,172849,1.0,0.0,0.0,173248
1139933490,565856,22988,1.0,0.0,0.0,23584
1151654928,25708,8,0.0,1.0,0.0,54
1150934875,0,0,0.0,1.0,0.0,2
1139471132,551540,6716,1.0,0.0,0.0,7342
1147995235,626420,33008,0.0,1.0,0.0,33250
1139888718,57920,10,1.0,0.0,0.0,2606
1151718880,25668,8,0.0,1.0,0.0,73
1145179487,576600,27985,0.0,0.0,0.0,28673
1149016140,1745140,20583,0.0,1.0,0.0,30892
1149508614,579676,35926,1.0,0.0,0.0,37867
1145511996,588376,62355,0.0,0.0,0.0,63376
1141949059,569820,31988,1.0,0.0,0.0,32740
1146023454,583640,26075,0.0,1.0,0.0,28732
1151492018,1597084,31305,0.0,1.0,0.0,35833
1150823516,593092,46504,0.0,1.0,0.0,51944
1147948521,0,0,0.0,1.0,0.0,2
1136323823,934340,202,1.0,0.0,0.0,508
1145332342,614560,55341,0.0,1.0,0.0,55840
1151732986,71268,8,0.0,1.0,0.0,68
1145516370,591728,64435,0.0,0.0,0.0,64869
1148683231,598812,5795,0.0,1.0,0.0,6005
1151712138,74860,8,0.0,1.0,0.0,83
1149574092,647084,31055,0.0,1.0,0.0,31796
1153108931,623648,40457,0.0,1.0,0.0,40829
1151626100,74824,8,0.0,1.0,0.0,68
1147677155,36056,8,0.0,1.0,0.0,67
1152168453,68908,14,0.0,1.0,0.0,140
1141018488,591772,25252,1.0,0.0,0.0,25797
1151609606,74848,8,0.0,1.0,0.0,71
1149512117,589720,37212,0.0,0.0,0.0,37822
1153900972,20752,7,0.0,1.0,0.0,78
1154511021,628976,172903,0.0,1.0,0.0,173316
1152008596,593768,27540,0.0,1.0,0.0,28032
1147498344,580212,44799,1.0,0.0,0.0,46560
1151536276,594228,30787,0.0,1.0,0.0,31371
1153740817,67244,10,1.0,0.0,0.0,431
1148940714,598760,5749,0.0,1.0,0.0,5973
1151013230,592844,35087,1.0,0.0,0.0,35891
1150644742,599004,40233,0.0,1.0,0.0,42584
1146414513,588060,1207,0.0,1.0,0.0,1616
1151735716,25656,9,0.0,1.0,0.0,62
1152991497,1599772,27449,0.0,1.0,0.0,29489
1150107508,583420,52926,1.0,0.0,0.0,54939
1149756721,1589904,31368,0.0,1.0,0.0,36603
1154036194,614940,40251,0.0,1.0,0.0,40969
1151439003,63688,7,0.0,1.0,0.0,50
1140090489,567460,23430,1.0,0.0,0.0,24380
1149093947,582380,7163,0.0,0.0,0.0,7291
1145585656,585652,61540,1.0,0.0,0.0,61847
1151917855,0,0,0.0,1.0,0.0,19934
1146208923,600668,22773,0.0,1.0,0.0,23015
1140068947,568820,21865,1.0,0.0,0.0,24294
1151302051,72712,26,0.0,1.0,0.0,1849
1151304996,76636,29,0.0,1.0,0.0,1852
1149567913,618752,23452,0.0,1.0,0.0,23897
1151717316,79252,9,0.0,1.0,0.0,69
1153816763,72596,31,0.0,1.0,0.0,1852
1145875462,578956,29047,0.0,0.0,0.0,30391
1145232425,619092,54827,0.0,0.0,0.0,55135
1145883701,599552,26087,0.0,1.0,0.0,27918
1149673467,614164,21615,0.0,1.0,0.0,21821
1147675025,596708,36715,0.0,1.0,0.0,38050
1151666648,85220,9,0.0,1.0,0.0,968
1151746338,56028,8,1.0,0.0,0.0,67
1154030950,598032,40128,0.0,1.0,0.0,40483
1146180648,76716,18,0.0,1.0,0.0,3680
1149333861,591060,172908,0.0,1.0,0.0,173516
1146417146,585172,1151,0.0,1.0,0.0,1808
1147673591,594024,41838,0.0,1.0,0.0,43010
1141068905,569804,27031,1.0,0.0,0.0,27560
1141540770,174620,51,1.0,0.0,0.0,79
1151313218,598484,34356,0.0,1.0,0.0,34865
1151659587,68896,8,0.0,1.0,0.0,69
1145298535,587344,68511,0.0,0.0,0.0,68847
1149503341,592260,43020,0.0,1.0,0.0,43963
1153142329,85488,8,0.0,1.0,0.0,73
1139781413,574376,26008,1.0,0.0,0.0,26917
1153726365,64172,8,0.0,0.0,0.0,53
1146449454,588080,1229,0.0,1.0,0.0,1568
1150537762,597408,25179,1.0,0.0,0.0,25680
1144522716,587732,27502,0.0,1.0,0.0,30806
1154030466,594460,38346,0.0,1.0,0.0,38641
1149574967,586636,39821,0.0,0.0,0.0,40807
1151651205,74816,8,0.0,1.0,0.0,64
1146501416,0,3,0.0,1.0,0.0,14
1149886887,600860,45753,0.0,1.0,0.0,49531
1149956999,117284,27,0.0,1.0,0.0,3112
1151647261,20332,9,1.0,0.0,0.0,57
1149843761,614608,23983,0.0,1.0,0.0,24501
1151713988,79292,9,0.0,1.0,0.0,67
1153224573,598628,40613,0.0,1.0,0.0,40955
1145247887,597108,48081,0.0,1.0,0.0,48542
1151304611,592564,41360,0.0,0.0,0.0,41764
1147950647,91528,41,0.0,1.0,0.0,8900
1149558428,581660,47407,1.0,0.0,0.0,48346
1146456882,588112,1277,0.0,1.0,0.0,1523
1151497820,604280,29427,0.0,1.0,0.0,30123
1150831449,1562220,31685,0.0,1.0,0.0,42919
1142011633,288220,664,1.0,0.0,0.0,1930
1146449853,588088,1244,0.0,1.0,0.0,1514
1151610050,68824,7,0.0,1.0,0.0,66
1147995475,1412876,31013,0.0,1.0,0.0,33364
1149590664,591900,31047,0.0,1.0,0.0,32051
1136285735,58808,8,1.0,0.0,0.0,1849
1149650740,63852,3,0.0,1.0,0.0,190
1149594707,77612,16,0.0,1.0,0.0,1849
1151644200,25648,8,0.0,1.0,0.0,65
1140113940,583388,89544,1.0,0.0,0.0,90221
1144420321,569728,27411,0.0,0.0,0.0,29977
1150984160,595316,40351,0.0,1.0,0.0,41374
1147673578,581580,45486,0.0,0.0,0.0,46687
1151617774,598256,37422,0.0,1.0,0.0,37799
1150849980,601820,45054,0.0,1.0,0.0,46195
1151743997,68952,9,0.0,1.0,0.0,64
1145394398,579896,21671,0.0,1.0,0.0,22424
1151431846,79256,8,0.0,1.0,0.0,71
1151702969,25688,8,0.0,1.0,0.0,61
1151647250,64168,8,1.0,0.0,0.0,49
1151746322,79252,9,0.0,1.0,0.0,67
1146448664,598096,1281,0.0,1.0,0.0,1729
1145104606,574444,30418,0.0,0.0,0.0,31696
1150525127,602864,30800,1.0,0.0,0.0,31252
1149731496,632240,24454,0.0,1.0,0.0,24664
1136477444,673084,64750,1.0,0.0,0.0,65815
1153721779,80220,7,0.0,1.0,0.0,432
1146667893,73580,48,0.0,0.0,0.0,6775
1146283492,600832,29991,0.0,1.0,0.0,30258
1150810751,43908,3,0.0,0.0,0.0,3607
1145572631,585552,25626,0.0,1.0,0.0,26399
1140940118,569336,27174,1.0,0.0,0.0,27741
1151534774,600092,36721,0.0,1.0,0.0,37190
1153746528,25716,8,0.0,1.0,0.0,52
1146378291,598192,24238,0.0,1.0,0.0,24468
1151612089,68996,8,0.0,1.0,0.0,74
1152038635,592800,38520,0.0,1.0,0.0,39943
1149847663,99432,34,0.0,1.0,0.0,43234
1148063663,20740,7,0.0,1.0,0.0,42
1151616220,79248,9,0.0,1.0,0.0,81
1152142691,102780,18,0.0,1.0,0.0,213
1149121737,581616,6652,0.0,0.0,0.0,6810
1152936675,600512,39608,0.0,1.0,0.0,39909
1150096384,72240,8,0.0,1.0,0.0,168
1146377634,0,0,0.0,1.0,0.0,2
1146449481,588260,1215,0.0,1.0,0.0,1438
1152179148,30608,11,0.0,1.0,0.0,88
1151725236,25652,9,0.0,1.0,0.0,62
1151713974,25656,9,0.0,1.0,0.0,61
1147945332,0,0,0.0,1.0,0.0,2
1151700893,25676,8,0.0,1.0,0.0,70
1151069901,76532,9,0.0,1.0,0.0,1850
1151708390,85652,8,0.0,1.0,0.0,89
1151648867,69596,8,0.0,1.0,0.0,60
1151543670,614416,32404,0.0,1.0,0.0,32744
1146448558,588120,1234,0.0,1.0,0.0,1886
1150573601,77584,21,0.0,1.0,0.0,2416
1146450721,588048,1220,0.0,1.0,0.0,1550
1146454509,588324,1244,0.0,1.0,0.0,1442
1149796332,613356,21481,0.0,1.0,0.0,21669
1151649706,61608,8,0.0,1.0,0.0,50
1146418527,588032,1166,0.0,1.0,0.0,1803
1153742337,80212,9,0.0,1.0,0.0,448
1152834960,598760,44654,0.0,1.0,0.0,44963
1150927018,0,1,0.0,1.0,0.0,2
1151724005,73260,9,0.0,1.0,0.0,62
1136293375,57528,9,1.0,0.0,0.0,1851
1146180640,64816,23,1.0,0.0,0.0,3685
1151944640,600096,29938,0.0,1.0,0.0,30256
1151749025,25688,8,0.0,1.0,0.0,64
1151652054,79268,9,0.0,1.0,0.0,53
1148953673,1101464,2462,0.0,1.0,0.0,2518
1137054105,651580,49120,0.0,0.0,0.0,49665
1151401777,51164,8,0.0,0.0,0.0,59
1153185169,658972,41304,0.0,1.0,0.0,42228
1148078531,100488,41,0.0,1.0,0.0,289
1150797344,53580,3,0.0,1.0,0.0,3606
1149606962,601096,32098,0.0,1.0,0.0,33333
1151457512,582468,37883,1.0,0.0,0.0,38374
1151712568,25652,8,0.0,1.0,0.0,66
1140831126,568732,25210,1.0,0.0,0.0,25741
1145240954,600800,47984,0.0,1.0,0.0,48435
1146448976,588256,1231,0.0,1.0,0.0,1685
1140889876,570004,27357,1.0,0.0,0.0,27911
1152181306,25676,9,0.0,1.0,0.0,58
1152041551,602760,43769,0.0,1.0,0.0,44342
1147405705,60924,9,1.0,0.0,0.0,1853
1149856045,0,0,0.0,1.0,0.0,1
1146419528,588224,1158,0.0,1.0,0.0,1836
1144505092,577244,28772,1.0,0.0,0.0,32320
1151628625,79228,8,0.0,1.0,0.0,84
1150082212,72152,7,0.0,1.0,0.0,169
1139457110,552204,1780,1.0,0.0,0.0,2384
1147885410,70088,14,1.0,0.0,0.0,1860
1147733795,1336208,24428,0.0,1.0,0.0,35532
1147968002,1558628,31298,0.0,1.0,0.0,38439
1144602137,571880,30261,1.0,0.0,0.0,31507
1151657644,79272,8,0.0,1.0,0.0,52
1154333795,589172,38932,1.0,0.0,0.0,39267
1148848240,598240,5903,0.0,1.0,0.0,6116
1149353402,71768,9,0.0,1.0,0.0,1853
1152145570,618180,32682,0.0,1.0,0.0,33217
1146667149,68664,14,1.0,0.0,0.0,1200
1153060068,596944,45686,0.0,1.0,0.0,46034
1149424976,1190088,21384,0.0,1.0,0.0,25486
1152180642,76624,9,0.0,1.0,0.0,1847
1152034711,1155224,9712,0.0,1.0,0.0,11337
1151755339,25672,8,0.0,1.0,0.0,72
1149959206,593816,39234,0.0,1.0,0.0,46211
1150074664,72244,8,0.0,1.0,0.0,169
1147422924,60780,9,0.0,0.0,0.0,1855
1153222135,0,1,0.0,1.0,0.0,2
1151652364,20276,9,1.0,0.0,0.0,61
1151656142,72720,13,0.0,1.0,0.0,953
1145953954,25676,9,0.0,1.0,0.0,73
1150815793,70180,14,0.0,0.0,0.0,962
1149978527,600304,44586,0.0,1.0,0.0,46181
1151917431,20284,9,0.0,0.0,0.0,66
1147987581,616512,31494,0.0,1.0,0.0,31733
1151652793,33632,9,1.0,0.0,0.0,51
1140744286,597268,29839,1.0,0.0,0.0,31265
1151648437,64216,9,1.0,0.0,0.0,57
1153038159,67312,10,0.0,1.0,0.0,89
1151751208,79300,9,0.0,1.0,0.0,69
1148621855,598696,5745,0.0,1.0,0.0,5950
1147885985,181200,51,0.0,0.0,0.0,179
1149744340,631020,34046,0.0,1.0,0.0,34298
1151517380,580420,47630,1.0,0.0,0.0,48038
1153722373,20320,9,0.0,0.0,0.0,52
1150818248,600820,48181,0.0,0.0,0.0,54708
1151654922,64184,9,0.0,0.0,0.0,54
1150061453,60348,7,1.0,0.0,0.0,172
1151457874,580516,35024,1.0,0.0,0.0,35513
1136286308,59852,8,1.0,0.0,0.0,1852
1147725747,585044,16801,0.0,1.0,0.0,18587
1140805013,0,1,1.0,0.0,0.0,2
1141953786,566564,22966,1.0,0.0,0.0,23790
1149374289,618032,19043,0.0,1.0,0.0,19471
1145337520,0,3,0.0,1.0,0.0,8
1146723788,570444,25485,0.0,0.0,0.0,27560
1151643512,79280,7,0.0,1.0,0.0,68
1144505461,570820,28677,0.0,0.0,0.0,32057
1151624559,68920,8,0.0,1.0,0.0,78
1161323737,285208,10009,1.0,0.0,0.0,20564
1151939190,597356,36168,0.0,1.0,0.0,36485
1142819035,577412,43191,1.0,0.0,0.0,44992
1139546803,571008,50279,1.0,0.0,0.0,51243
1147298088,567476,18589,1.0,0.0,0.0,20065
1151434219,25680,8,0.0,1.0,0.0,49
1150100041,616204,24736,0.0,1.0,0.0,24955
1151726322,82292,9,0.0,1.0,0.0,956
1150570958,601396,41037,0.0,1.0,0.0,43609
1151266384,70588,17,1.0,0.0,0.0,961
1145887792,70184,10,0.0,0.0,0.0,959
1151646841,71012,8,0.0,0.0,0.0,52
1153725823,71128,8,0.0,0.0,0.0,242
1151734609,25672,8,0.0,1.0,0.0,56
1146753437,1428852,34734,1.0,0.0,0.0,44126
1147340559,569324,16271,1.0,0.0,0.0,16971
1151302055,592868,46343,1.0,0.0,0.0,47157
1146374406,1272764,23125,0.0,1.0,0.0,26024
1144522894,1239892,23272,0.0,1.0,0.0,38243
1150098528,72224,8,0.0,1.0,0.0,169
1149404971,616048,21905,0.0,1.0,0.0,22314
1153745890,67216,9,1.0,0.0,0.0,437
1151648066,20300,8,0.0,0.0,0.0,55
1154027671,1128688,44890,0.0,1.0,0.0,45258
1151265405,601384,35100,0.0,1.0,0.0,35714
1153081418,596972,40244,0.0,1.0,0.0,40620
1151661087,96880,50,0.0,1.0,0.0,11578
1151752056,25692,8,0.0,1.0,0.0,60
1145591950,605532,48680,0.0,1.0,0.0,49165
1147967099,111336,39,0.0,1.0,0.0,4657
1140601629,567464,29380,1.0,0.0,0.0,30983
1152181791,74792,10,0.0,1.0,0.0,1852
1147946056,377124,1476,0.0,1.0,0.0,2632
1153108877,634596,43241,0.0,1.0,0.0,43554
1154122349,595624,42937,0.0,1.0,0.0,44546
1152541040,75600,13,0.0,1.0,0.0,166
1149388265,614416,20329,0.0,1.0,0.0,20787
1154024824,599248,39832,0.0,1.0,0.0,40295
1149645517,63856,3,0.0,1.0,0.0,196
1147311466,584380,26674,0.0,0.0,0.0,27376
1147680214,605388,36445,0.0,1.0,0.0,37616
1144599346,570444,29022,1.0,0.0,0.0,29781
1150970744,579964,35887,1.0,0.0,0.0,36747
1151650118,20268,9,1.0,0.0,0.0,52
1151856502,594948,34138,0.0,1.0,0.0,35874
1151661920,76768,9,0.0,1.0,0.0,966
1151500611,596796,31897,0.0,1.0,0.0,32389
1149929389,0,0,1.0,0.0,0.0,1
1149484412,616080,22975,0.0,1.0,0.0,23488
1145950100,41440,9,0.0,1.0,0.0,96
1149327923,595876,37444,0.0,1.0,0.0,39263
1147701906,592404,37651,0.0,1.0,0.0,39058
1140786079,568864,26305,1.0,0.0,0.0,26848
1147894430,76260,37,0.0,1.0,0.0,165
1152341926,72684,23,0.0,1.0,0.0,1865
1140795799,570444,30956,1.0,0.0,0.0,32508
1151411666,581776,46953,1.0,0.0,0.0,47418
1149448597,592632,40750,0.0,1.0,0.0,42259
1144599528,572928,31945,1.0,0.0,0.0,33591
1153743444,80236,8,0.0,1.0,0.0,252
1139389732,551568,561,1.0,0.0,0.0,1055
1152447115,0,1,0.0,1.0,0.0,1
1154030943,600108,41903,0.0,1.0,0.0,42265
1151697201,53348,10,0.0,0.0,0.0,76
1151310317,565100,4548,1.0,0.0,0.0,5411
1150607793,615352,41383,0.0,1.0,0.0,43460
1148028259,615680,33754,0.0,1.0,0.0,36810
1149504990,110852,39,0.0,1.0,0.0,161
1150469667,584188,47766,0.0,0.0,0.0,54645
1152339562,99804,65,0.0,1.0,0.0,10225
1152180653,91472,17,0.0,1.0,0.0,2136
1152762777,599716,46540,0.0,1.0,0.0,46925
1146028879,582044,23366,0.0,1.0,0.0,26345
1149064561,931492,16215,0.0,1.0,0.0,18058
1139406875,556028,1455,1.0,0.0,0.0,1636
1148022897,615080,35479,0.0,1.0,0.0,35699
1140796331,573220,30528,1.0,0.0,0.0,31634
1152995613,1572436,26671,0.0,1.0,0.0,29476
1141524113,160128,50,1.0,0.0,0.0,85
1151641168,25692,8,0.0,1.0,0.0,54
1146450715,588232,1233,0.0,1.0,0.0,1542
1151216417,1582424,26130,0.0,1.0,0.0,30350
1153926327,594644,43575,0.0,1.0,0.0,43953
1149576801,585396,36230,0.0,0.0,0.0,37280
1152515737,0,1,0.0,1.0,0.0,2
1148953012,598888,5897,0.0,1.0,0.0,6115
1150928594,0,0,0.0,1.0,0.0,2
1148645898,598184,5875,0.0,1.0,0.0,6113
1152009439,594904,30976,0.0,1.0,0.0,31450
1150849641,1596136,31463,0.0,1.0,0.0,67872
1144599149,61956,13,0.0,0.0,0.0,1850
1146419526,589068,1139,0.0,1.0,0.0,1753
1152345624,81560,15,0.0,1.0,0.0,4068
1151645339,45452,9,0.0,1.0,0.0,55
1142826482,552492,86609,1.0,0.0,0.0,92668
1136274850,959928,258,1.0,0.0,0.0,574
1151736797,25692,8,0.0,1.0,0.0,59
1151654053,20316,9,1.0,0.0,0.0,55
1150946607,0,0,0.0,1.0,0.0,2
1149329058,606288,44960,0.0,1.0,0.0,45862
1139386015,551948,1465,1.0,0.0,0.0,2084
1151915063,69092,8,0.0,0.0,0.0,969
1145372102,585656,69694,0.0,0.0,0.0,70114
1145982411,574764,31335,0.0,0.0,0.0,32141
1151117293,1590952,31472,0.0,1.0,0.0,34545
1150974542,584472,53762,0.0,0.0,0.0,54597
1151420777,592856,33334,0.0,1.0,0.0,34751
1151728451,65992,8,0.0,1.0,0.0,60
1150849351,1180204,21119,0.0,1.0,0.0,47667
1151647724,69332,8,0.0,1.0,0.0,50
1151655231,55988,9,0.0,0.0,0.0,53
1151653630,20296,9,0.0,0.0,0.0,61
1153074165,612160,41044,0.0,1.0,0.0,41363
1152042269,602156,43302,0.0,1.0,0.0,44907
1151646544,55944,8,0.0,0.0,0.0,57
1152575725,0,1,0.0,1.0,0.0,2
1152628538,1553900,31490,0.0,1.0,0.0,34150
1140759563,568788,27513,1.0,0.0,0.0,29181
1149847843,614412,23088,0.0,1.0,0.0,23368
1153730843,80196,9,0.0,1.0,0.0,244
1151305425,75172,29,0.0,1.0,0.0,1850
1150794637,43932,4,1.0,0.0,0.0,3608
1136297076,59660,8,1.0,0.0,0.0,1850
1150479133,601768,29546,0.0,0.0,0.0,29831
1152084875,598460,33460,0.0,1.0,0.0,33895
1144396373,587708,25527,0.0,1.0,0.0,29826
1150074655,72228,8,0.0,1.0,0.0,169
1151735357,25672,8,0.0,1.0,0.0,63
1151659940,596844,33716,0.0,1.0,0.0,34482
1146413682,588084,1159,0.0,1.0,0.0,1547
1149552744,1599968,32457,0.0,1.0,0.0,38321
1151653208,20284,8,0.0,0.0,0.0,54
1151726795,74856,8,0.0,1.0,0.0,61
1147503110,597752,50375,1.0,0.0,0.0,51472
1147297091,581012,19743,0.0,1.0,0.0,21591
1145982422,578096,26197,1.0,0.0,0.0,27258
1145591539,662860,51851,0.0,1.0,0.0,52374
1151791167,20748,8,0.0,1.0,0.0,96
1144825734,287160,547,0.0,0.0,0.0,1832
1153229108,0,1,0.0,1.0,0.0,2
1151621703,25696,7,0.0,1.0,0.0,74
1146666591,570760,24900,0.0,0.0,0.0,26335
1149959175,596004,42797,0.0,1.0,0.0,49772
1149490520,617800,23176,0.0,1.0,0.0,23644
1145180514,582884,26246,1.0,0.0,0.0,26992
1151694194,74192,8,0.0,1.0,0.0,72
1151650477,20268,9,1.0,0.0,0.0,46
1139174651,572816,72960,1.0,0.0,0.0,73974
1149673486,0,0,0.0,1.0,0.0,2
1151622997,25664,7,0.0,1.0,0.0,50
1146412391,517756,1337,1.0,0.0,0.0,1567
1153726375,74768,8,0.0,1.0,0.0,54
1144505466,568720,25570,0.0,0.0,0.0,28399
1149959261,594216,46485,0.0,1.0,0.0,53494
