SubmitTime,WaitTime,RunTime,NProcs,AverageCPUTimeUsed,Used Memory,ReqNProcs,ReqTime,ReqMemory,Status,UserID,GroupID,ExecutableID,QueueID,PartitionID,OrigSiteID,LastRunSiteID
1149959248,20891,47332,1,40466,596140,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959250,21017,50604,1,43584,600140,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959250,21158,51742,1,44603,610684,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959251,21432,55549,1,48281,604332,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959254,55853,48800,1,44922,607124,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959254,18800,29694,1,21790,1747700,1,259200,1126400,5,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959255,55927,51273,1,44089,665728,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959257,19018,7564,1,4736,998392,1,259200,1126400,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959257,56111,53591,1,46421,613308,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959258,56326,50149,1,46224,617724,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959260,56773,50322,1,43426,597976,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959260,57381,47594,1,43720,1125000,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959261,57940,53494,1,46485,594216,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959263,58542,46052,1,39323,597764,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959263,58545,48975,1,44729,598280,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959263,58854,48067,1,46467,598988,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959265,20010,48311,1,21191,1179380,1,259200,1126400,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959268,60286,48122,1,46397,605644,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959268,60486,52522,1,48608,597224,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959268,60632,46616,1,45037,612612,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959294,60658,51822,1,47720,616308,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959298,60952,45529,1,41747,606428,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959298,61039,45511,1,44005,605124,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959298,61137,48227,1,43472,598356,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959300,61167,45717,1,44236,600640,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959300,61327,44021,1,37492,601468,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959314,34876,56566,1,49761,582612,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149959315,35254,58874,1,53054,584072,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149959354,61742,50461,1,43314,601164,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959654,61845,45798,1,41153,607544,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959713,61957,46704,1,41909,597060,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959714,62084,50805,1,46147,607212,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959714,62403,45646,1,44506,598268,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959716,62624,45239,1,40412,602712,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959716,62636,45956,1,44281,597124,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959717,62697,51307,1,46403,597660,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959894,62828,1,1,0,0,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959906,62819,45637,1,41859,598688,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149959906,63140,45572,1,38963,609920,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149960193,63080,50423,1,43455,612920,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149960196,63185,48912,1,47142,599364,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149960673,63061,46876,1,45150,627904,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149962027,61733,49536,1,44423,599780,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149962087,61726,48689,1,44604,597112,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149963195,31720,51267,1,44529,592512,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149963617,31817,60289,1,52701,587036,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149975286,48921,48329,1,43660,592788,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149975288,49297,46780,1,43023,639256,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149977028,47585,44915,1,43304,607720,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149977028,47888,49646,1,48274,598972,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149977028,48058,43473,1,41950,607088,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149977030,48503,48361,1,45298,600756,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149977568,48128,49566,1,45300,603296,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149977570,48170,44558,1,42846,602744,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149977573,48704,49194,1,43909,601284,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149977573,49011,45532,1,43601,605284,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149978048,48679,50079,1,45586,607984,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149978048,48791,51218,1,49021,600384,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149978051,49298,50184,1,47867,599804,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149978527,48947,46181,1,44586,600304,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149978588,49003,49213,1,44654,597348,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149978588,49299,46468,1,44996,602772,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149979068,48824,46891,1,43923,619760,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149979071,48959,46884,1,42490,622344,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149979071,49236,46430,1,43125,596860,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149979607,49169,45779,1,40633,600604,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149980088,50362,44749,1,40789,595960,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149980092,50782,48416,1,46186,612200,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149980092,51541,45866,1,43451,598540,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149980573,51492,47365,1,45601,610984,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149980576,51578,47330,1,45352,596796,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149980632,52135,47493,1,45589,603068,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149980632,52891,48021,1,46208,593056,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149981053,53373,46820,1,44987,597344,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149981168,53725,46443,1,44423,597840,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149982998,12682,52825,1,45929,601680,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149983000,12881,2,1,0,0,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149983479,12585,61506,1,54465,584884,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149984659,50789,28575,1,21156,1181336,1,259200,1126400,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149984670,50334,48427,1,46437,593120,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149987118,48420,43968,1,42092,592248,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1149989044,7028,63440,1,55924,584680,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149989645,6659,63055,1,55855,586140,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149990184,6633,53605,1,46876,581304,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149992769,5395,51493,1,46699,581312,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149993250,5431,57129,1,49939,581688,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149993429,5655,51719,1,45082,600016,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149993909,5224,54117,1,47748,601452,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149993909,5312,50768,1,45201,582000,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149994691,5672,59019,1,51881,585928,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149996466,3931,57164,1,49945,590640,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149997067,4249,59804,1,51521,590088,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149997071,4854,56820,1,49586,586848,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149997071,5126,58958,1,51762,606048,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149997071,7478,58914,1,51851,582012,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149997073,8311,52263,1,45598,580268,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149997606,8971,54796,1,47899,586452,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149998208,13714,54386,1,47606,583476,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149998208,13775,56497,1,51628,584388,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149998208,15928,50351,1,46641,580504,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149998686,16690,59892,1,52551,585000,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149999166,17395,54492,1,52885,589940,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1149999767,19679,47817,1,46129,585656,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1150002441,27616,49897,1,48167,583180,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1150002441,32525,49407,1,47354,583316,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1150002922,32858,1,1,1,0,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1150004223,31740,48436,1,46608,580852,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1150004227,35973,58344,1,54623,588768,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1150004227,37006,59504,1,55769,630460,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1150004227,40804,55277,1,51316,581956,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1150004229,41340,49880,1,47413,583892,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1150004229,41803,50703,1,47523,581512,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1150004282,42083,50709,1,47547,586828,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1150004343,43217,51371,1,47565,584048,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1150004582,44105,49294,1,45610,582912,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1150004702,44095,52467,1,48481,582484,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1150005062,44780,56928,1,53414,585540,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1150005062,45110,53786,1,49863,594484,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1150006024,44581,48021,1,44249,583308,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1150027030,9432,45236,1,43265,606304,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150027390,9124,173328,1,172879,584752,1,259200,819200,0,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150027629,8891,41637,1,39497,603472,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150027631,8967,51892,1,48869,601152,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150027635,8965,50298,1,48312,597764,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150027635,9014,46275,1,44064,593244,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150027636,9056,46145,1,44005,596652,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150027637,9200,43913,1,42078,595908,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150027990,9072,46176,1,44323,605216,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150028112,9051,47192,1,44976,599028,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150028350,9130,44724,1,42542,617360,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030211,7274,41217,1,39035,604436,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030211,7446,48005,1,46025,622452,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030212,7514,45913,1,43852,605488,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030214,7612,46090,1,43970,599960,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030215,7833,45553,1,43353,594496,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030215,7827,46865,1,44702,599936,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030217,7975,49543,1,47600,601916,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030217,8201,44978,1,42783,607456,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030218,8232,45520,1,43304,612468,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030220,8299,42263,1,40367,598116,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030220,8375,45592,1,43594,605448,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030220,8434,44144,1,42053,599248,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030225,8484,44867,1,42721,601604,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030225,8618,46115,1,43938,604032,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030225,8806,46362,1,44327,602676,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030228,9015,42751,1,40603,604076,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030228,9239,47590,1,45486,597696,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030228,9710,43084,1,40981,600632,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030230,9970,48246,1,46086,603892,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030541,9783,47461,1,45472,609488,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030541,9917,41682,1,39666,622336,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030541,10521,43702,1,41608,598924,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150030543,10666,44601,1,42674,595732,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150031079,10440,48314,1,46859,606040,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150032100,9518,46148,1,44197,597880,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150032103,9653,44055,1,42025,620352,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150032581,9213,46777,1,44890,598768,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150032583,9319,43213,1,41412,592460,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150034981,7662,42436,1,40494,592568,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150036995,13651,51231,1,47328,581576,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1150037503,5175,43041,1,40931,599360,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150037518,5366,47682,1,46561,602412,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150037518,5450,44425,1,42681,592200,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150037518,5582,45755,1,43898,596644,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150037521,5686,63511,1,48332,608180,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150037521,5732,61067,1,48087,609692,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150037521,5887,41343,1,41084,1126120,1,259200,819200,5,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150037524,6049,1,1,0,0,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150037524,6053,46660,1,45294,599400,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150037524,6212,46787,1,45351,598864,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150037526,6461,45700,1,44363,603284,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150037526,6732,46854,1,45421,603344,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150037527,6805,43844,1,42051,601544,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150037529,6838,43021,1,41067,668236,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150037529,7414,46668,1,45688,616556,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150038015,12791,54234,1,50477,581288,1,259200,819200,1,U2005S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02
1150038251,6816,44183,1,42663,612952,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150038251,7133,46670,1,45247,593000,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150038254,7257,44878,1,43504,598548,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150038254,7470,42775,1,40827,598164,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150038552,7267,46277,1,44996,597764,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150038552,7275,52023,1,48599,598992,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150038731,7241,52599,1,48809,617160,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150039452,6588,48420,1,45968,595400,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150039512,6904,44600,1,43262,596724,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150039512,7097,45489,1,44086,599372,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150039512,7381,43855,1,42462,600300,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150039692,7208,44308,1,42906,596192,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150039692,7280,49656,1,46459,597616,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150039697,7400,49068,1,45964,625092,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150039697,7496,43221,1,41901,601384,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150039697,7708,44091,1,42671,596904,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150039699,7788,43022,1,41508,597696,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150039699,7802,59221,1,43632,627024,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150039700,7967,42352,1,41030,593220,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150039701,8031,43513,1,42159,615800,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150039703,8152,50617,1,46688,598256,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150039751,8180,43573,1,42313,598904,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150039871,8378,43605,1,42266,596708,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150040112,8214,49885,1,46037,609136,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150040171,8588,40533,1,38981,592668,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150040174,8613,46286,1,43582,599408,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150040174,9085,48585,1,44971,598276,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150040411,8905,50300,1,46466,598244,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150040652,8879,7116,1,46,108512,1,259200,1126400,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150040712,9406,47685,1,44131,607316,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150040712,9284,29170,1,21463,1741664,1,259200,1126400,5,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042649,7698,46491,1,43088,605000,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042650,47189,41186,1,40149,593240,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042650,47375,42256,1,41243,597100,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042655,47589,45758,1,44647,613052,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042656,7524,1230,1,20,101924,1,259200,1126400,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042656,47737,43081,1,42002,599340,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042659,47762,43361,1,42230,599428,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042659,47860,47004,1,45604,598708,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042659,47870,39804,1,38807,599208,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042663,47907,46320,1,45176,619604,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042663,48092,44866,1,43731,608856,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042664,48359,50936,1,49893,611280,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042669,48450,47252,1,46152,601320,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042669,48546,43420,1,42173,600232,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042670,48582,39886,1,38760,596680,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042673,48831,45264,1,44130,620796,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042673,48837,43371,1,42280,599156,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042674,48942,44777,1,43764,596144,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042677,49184,45805,1,44522,595916,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042677,49383,41902,1,40778,599936,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042680,49421,42154,1,40960,607344,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1150042680,49424,40707,1,39660,599732,1,259200,819200,1,U257,G3,X2,Q9,1,clrlcgce03,clrlcgce03
